#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
contig_4008_pilon_pilon	6.0522	6249	0.0000	99.9840	6248	11	8	0.6778	6	2.56
contig_8272_pilon_pilon	3.0397	5313	0.0000	99.7177	5298	6	12	0.6272	3	0.94
contig_10225_pilon_pilon	22.3684	26327	0.0000	100.0000	26327	108	84	0.6525	25	7.89
contig_11405_pilon_pilon	4.3891	8118	0.0000	96.5509	7838	10	12	0.6113	4	1.51
contig_11958_pilon_pilon	3.9087	5310	0.0000	96.3089	5114	15	4	0.6590	4	1.79
contig_3116_pilon_pilon	21.7724	28382	0.0000	100.0000	28382	95	130	0.6546	24	8.19
contig_5740_pilon_pilon	27.2574	46855	0.0000	99.9765	46844	200	175	0.6672	28	6.99
contig_6061_pilon_pilon	19.8250	32931	0.0000	100.0000	32931	94	93	0.6765	22	8.34
contig_6922_pilon_pilon	27.7512	141505	0.0000	100.0000	141505	576	562	0.6630	27	6.93
contig_7795_pilon_pilon	8.9458	11695	0.0000	99.9487	11689	28	27	0.6518	8	3.50
contig_8424_pilon_pilon	1.9948	2687	0.0000	97.1344	2610	7	4	0.6101	1	1.54
contig_3166_pilon_pilon	26.2118	17999	0.0000	100.0000	17999	76	89	0.6786	26	7.42
contig_8542_pilon_pilon	5.6860	2729	0.0000	100.0000	2729	10	11	0.6117	6	1.83
contig_8726_pilon_pilon	10.2582	5713	0.0000	100.0000	5713	17	18	0.6425	12	3.91
contig_5919_pilon_pilon	19.0574	4982	0.0000	100.0000	4982	23	35	0.6207	17	6.27
contig_8845_pilon_pilon	29.2164	33229	0.0000	100.0000	33229	133	114	0.6863	32	10.70
contig_8973_pilon_pilon	13.1108	12810	0.0000	100.0000	12810	47	48	0.6280	13	4.09
contig_2037_pilon_pilon	9.1225	11701	0.0000	100.0000	11701	31	30	0.6381	9	2.56
contig_8807_pilon_pilon	17.9683	20086	0.0000	100.0000	20086	60	60	0.6528	18	3.61
contig_7062_pilon_pilon	24.6976	39778	0.0000	100.0000	39778	186	216	0.6574	21	13.13
contig_6804_pilon_pilon	2.3973	4974	0.0000	98.4318	4896	3	3	0.6635	2	1.13
contig_11532_pilon_pilon	22.4409	27382	0.0000	100.0000	27382	93	102	0.6498	19	11.08
contig_9094_pilon_pilon	4.6960	5306	0.0000	98.3603	5219	9	14	0.7224	4	2.84
contig_10723_pilon_pilon	12.6686	4535	0.0000	100.0000	4535	16	15	0.6772	13	4.64
contig_10637_pilon_pilon	4.4451	8391	0.0000	99.6663	8363	24	10	0.6475	4	2.22
contig_9559_pilon_pilon	6.4781	4321	0.0000	98.9586	4276	17	10	0.6694	7	2.64
contig_2213_pilon_pilon	14.1700	10419	0.0000	100.0000	10419	25	32	0.6555	14	5.57
contig_6818_pilon_pilon	27.8975	74450	0.0000	100.0000	74450	341	392	0.6883	23	13.67
contig_6587_pilon_pilon	21.1510	35373	0.0000	100.0000	35373	101	114	0.6480	21	5.87
contig_9075_pilon_pilon	2.7988	5417	0.0000	92.5235	5012	5	12	0.6439	2	2.37
contig_11523_pilon_pilon	5.4519	11607	0.0000	99.5520	11555	24	36	0.6483	4	3.26
contig_2448_pilon_pilon	22.8060	36814	0.0000	100.0000	36814	122	128	0.6553	24	7.36
contig_10299_pilon_pilon	22.4633	21890	0.0000	100.0000	21890	105	103	0.6334	22	6.41
contig_8460_pilon_pilon	10.3036	8652	0.0000	100.0000	8652	22	20	0.6573	11	2.45
contig_5836_pilon_pilon	13.6410	36924	0.0000	100.0000	36924	135	135	0.6477	10	12.98
contig_10707_pilon_pilon	5.0168	2327	0.0000	98.7108	2297	5	13	0.6188	5	1.94
contig_2156_pilon_pilon	60.6149	15243	0.0000	100.0000	15243	192	192	0.6374	24	47.65
contig_7496_pilon_pilon	11.9955	2662	0.0000	100.0000	2662	10	13	0.6451	13	3.34
contig_11763_pilon_pilon	1.8567	4320	0.0000	90.1389	3894	3	4	0.6992	2	1.19
contig_1126_pilon_pilon	25.7640	173642	0.0000	100.0000	173642	816	809	0.6405	23	16.26
contig_9467_pilon_pilon	9.5623	15916	0.0000	99.4157	15823	41	37	0.6533	9	4.68
contig_6694_pilon_pilon	6.8758	12581	0.0000	100.0000	12581	21	23	0.6577	6	3.23
contig_6018_pilon_pilon	12.0445	13043	0.0000	100.0000	13043	41	30	0.6429	12	3.94
contig_3475_pilon_pilon	15.9028	68502	0.0000	100.0000	68502	210	197	0.6616	12	13.00
contig_3917_pilon_pilon	7.2962	23312	0.0000	99.9957	23311	42	45	0.6451	7	2.58
contig_7781_pilon_pilon	24.9542	38118	0.0000	100.0000	38118	149	195	0.6668	24	7.75
contig_1384_pilon_pilon	12.3510	6325	0.0000	100.0000	6325	21	15	0.6638	13	4.33
contig_9159_pilon_pilon	6.1718	7210	0.0000	99.8613	7200	16	20	0.6339	5	3.72
contig_144_pilon_pilon	22.3550	196267	0.0000	100.0000	196267	782	781	0.6499	20	12.44
contig_3188_pilon_pilon	20.6502	10546	0.0000	100.0000	10546	36	42	0.6420	20	3.32
contig_9234_pilon_pilon	3.7960	6794	0.0000	96.6735	6568	6	8	0.6668	4	1.26
contig_1561_pilon_pilon	35.4824	36771	0.0000	100.0000	36771	296	285	0.6593	32	17.79
contig_7505_pilon_pilon	2.9593	9228	0.0000	96.6515	8919	13	16	0.6320	3	1.50
contig_11591_pilon_pilon	15.1921	8625	0.0000	100.0000	8625	44	41	0.6378	16	7.26
contig_5453_pilon_pilon	18.7497	25996	0.0000	100.0000	25996	57	57	0.6641	20	8.88
contig_5957_pilon_pilon	3.8121	1692	0.0000	100.0000	1692	3	7	0.6275	4	1.23
contig_976_pilon_pilon	46.8586	18875	0.0000	100.0000	18875	211	155	0.6686	33	31.29
contig_10696_pilon_pilon	15.5566	15932	0.0000	100.0000	15932	48	39	0.6457	16	3.61
contig_7212_pilon_pilon	3.4144	5289	0.0000	99.4706	5261	16	12	0.6089	2	3.93
contig_9805_pilon_pilon	12.4850	6664	0.0000	100.0000	6664	26	20	0.6508	13	2.66
contig_1412_pilon_pilon	17.4556	35791	0.0000	100.0000	35791	123	110	0.6708	16	5.43
contig_8995_pilon_pilon	4.4110	3725	0.0000	100.0000	3725	3	14	0.5921	4	1.77
contig_8403_pilon_pilon	6.9822	5386	0.0000	100.0000	5386	11	17	0.6203	7	3.61
contig_803_pilon_pilon	28.6768	160900	0.0000	100.0000	160900	724	741	0.6524	28	10.50
contig_5175_pilon_pilon	3.8173	2096	0.0000	100.0000	2096	5	4	0.6959	4	0.67
contig_10346_pilon_pilon	5.4597	3202	0.0000	100.0000	3202	8	10	0.6119	6	1.53
contig_3719_pilon_pilon	1.6091	3645	0.0000	92.5103	3372	3	4	0.6587	2	0.67
contig_2937_pilon_pilon	14.5338	38866	0.0000	100.0000	38866	101	126	0.6351	14	6.43
contig_1907_pilon_pilon	24.0908	71236	0.0000	100.0000	71236	263	317	0.6485	23	7.16
contig_3080_pilon_pilon	13.0082	12627	0.0000	100.0000	12627	33	30	0.6387	13	4.91
contig_911_pilon_pilon	17.9430	117110	0.0000	100.0000	117110	376	390	0.6434	18	5.34
contig_4156_pilon_pilon	27.3602	23623	0.0000	100.0000	23623	111	166	0.6579	25	13.05
contig_1626_pilon_pilon	35.7445	46263	0.0000	100.0000	46263	307	334	0.6627	24	33.88
contig_10727_pilon_pilon	11.9549	3172	0.0000	100.0000	3172	13	12	0.6703	12	1.58
contig_2619_pilon_pilon	10.9484	9263	0.0000	100.0000	9263	23	21	0.6624	11	4.27
contig_3868_pilon_pilon	6.1027	11934	0.0000	97.3605	11619	22	15	0.6845	6	3.26
contig_5935_pilon_pilon	7.1582	6828	0.0000	99.6924	6807	19	15	0.6781	7	2.76
contig_3081_pilon_pilon	12.4996	12659	0.0000	100.0000	12659	36	26	0.6728	12	4.90
contig_10182_pilon_pilon	3.8666	3622	0.0000	86.3059	3126	7	5	0.7164	5	2.48
contig_2537_pilon_pilon	19.7506	40233	0.0000	100.0000	40233	121	136	0.6581	20	5.26
contig_6045_pilon_pilon	11.5555	14851	0.0000	99.9798	14848	47	50	0.6338	11	4.57
contig_8997_pilon_pilon	13.0583	14470	0.0000	100.0000	14470	42	43	0.6486	13	3.89
contig_4886_pilon_pilon	6.6314	1218	0.0000	100.0000	1218	5	3	0.6429	7	0.71
contig_7354_pilon_pilon	18.6367	30433	0.0000	100.0000	30433	122	152	0.6502	18	6.73
contig_7495_pilon_pilon	9.9344	8458	0.0000	100.0000	8458	25	26	0.6636	10	2.37
contig_10074_pilon_pilon	20.6346	12785	0.0000	100.0000	12785	59	47	0.6282	20	5.81
contig_2168_pilon_pilon	18.8148	123678	0.0000	100.0000	123678	506	500	0.6540	14	18.62
contig_4745_pilon_pilon	21.1806	18923	0.0000	100.0000	18923	75	59	0.6330	22	5.61
contig_1855_pilon_pilon	10.2340	7597	0.0000	99.9342	7592	18	23	0.6328	10	4.85
contig_1717_pilon_pilon	1.5196	3262	0.0000	87.8602	2866	1	6	0.6397	2	0.78
contig_3747_pilon_pilon	21.4566	11981	0.0000	100.0000	11981	71	78	0.6439	19	10.88
contig_4117_pilon_pilon	9.1705	7192	0.0000	98.2620	7067	27	35	0.6087	9	4.64
contig_7971_pilon_pilon	8.0165	13062	0.0000	99.9158	13051	22	22	0.6557	9	3.40
contig_1240_pilon_pilon	22.3516	21831	0.0000	100.0000	21831	103	97	0.6542	21	5.07
contig_6218_pilon_pilon	9.9001	14471	0.0000	97.8440	14159	38	32	0.6265	10	4.27
contig_3972_pilon_pilon	17.1711	21248	0.0000	100.0000	21248	67	71	0.6532	17	5.24
contig_10387_pilon_pilon	6.4653	2409	0.0000	100.0000	2409	8	4	0.6160	7	2.34
contig_1244_pilon_pilon	22.1373	23770	0.0000	100.0000	23770	78	93	0.6913	23	6.05
contig_1069_pilon_pilon	24.6564	224460	0.0000	100.0000	224460	895	913	0.6717	18	18.59
contig_7837_pilon_pilon	20.6472	9643	0.0000	100.0000	9643	52	46	0.6510	18	9.80
contig_11616_pilon_pilon	13.1229	8471	0.0000	100.0000	8471	61	39	0.6784	11	7.92
contig_8435_pilon_pilon	5.5384	6419	0.0000	100.0000	6419	13	12	0.6121	5	1.90
contig_485_pilon_pilon	47.5422	99030	0.0000	100.0000	99030	978	937	0.6478	19	90.94
contig_4937_pilon_pilon	6.9697	16853	0.0000	99.2524	16727	35	43	0.6582	6	3.88
contig_5605_pilon_pilon	4.0656	1937	0.0000	100.0000	1937	7	2	0.6464	4	0.74
contig_1034_pilon_pilon	15.4458	76541	0.0000	100.0000	76541	255	253	0.6331	14	7.28
contig_3334_pilon_pilon	32.7465	38773	0.0000	100.0000	38773	205	172	0.6401	33	9.11
contig_5864_pilon_pilon	19.6914	24368	0.0000	100.0000	24368	91	94	0.6254	22	9.86
contig_484_pilon_pilon	19.0104	40789	0.0000	100.0000	40789	170	191	0.6195	17	7.03
contig_6658_pilon_pilon	14.3950	20738	0.0000	100.0000	20738	91	92	0.6666	13	8.62
contig_3515_pilon_pilon	19.4339	49008	0.0000	100.0000	49008	178	166	0.6604	19	5.63
contig_2174_pilon_pilon	27.9448	55119	0.0000	100.0000	55119	218	239	0.6596	28	5.91
contig_7524_pilon_pilon	16.6695	6266	0.0000	100.0000	6266	20	24	0.6308	17	1.58
contig_11008_pilon_pilon	7.9454	9730	0.0000	99.7225	9703	25	31	0.6354	7	2.96
contig_5973_pilon_pilon	9.7887	17316	0.0000	100.0000	17316	39	37	0.6383	10	3.36
contig_6701_pilon_pilon	5.1069	5995	0.0000	100.0000	5995	7	12	0.6673	5	1.39
contig_5221_pilon_pilon	21.7620	124820	0.0000	100.0000	124820	404	427	0.6768	22	7.73
contig_11257_pilon_pilon	8.3853	4895	0.0000	100.0000	4895	16	14	0.6684	9	1.91
contig_1350_pilon_pilon	23.2301	54440	0.0000	100.0000	54440	300	253	0.6583	21	14.32
contig_9148_pilon_pilon	4.9156	11478	0.0000	99.9739	11475	15	18	0.6208	5	1.79
contig_1287_pilon_pilon	19.2800	38203	0.0000	100.0000	38203	151	157	0.6425	19	7.30
contig_10489_pilon_pilon	14.1551	8650	0.0000	99.7688	8630	25	25	0.6509	14	3.89
contig_2633_pilon_pilon	17.0007	108788	0.0000	100.0000	108788	362	366	0.6419	16	7.00
contig_9647_pilon_pilon	30.6917	25232	0.0000	100.0000	25232	127	114	0.6405	31	8.91
contig_1369_pilon_pilon	7.1888	8433	0.0000	95.8141	8080	21	13	0.6720	8	3.58
contig_3337_pilon_pilon	13.0955	26815	0.0000	98.7432	26478	68	90	0.6488	13	3.98
contig_455_pilon_pilon	15.8177	48481	0.0000	100.0000	48481	146	122	0.6434	16	5.23
contig_9098_pilon_pilon	10.7633	3325	0.0000	100.0000	3325	21	19	0.6428	9	3.98
contig_10015_pilon_pilon	5.8249	5551	0.0000	99.9640	5549	9	15	0.5963	6	1.41
contig_1499_pilon_pilon	17.9903	5459	0.0000	100.0000	5459	30	25	0.6503	18	4.59
contig_474_pilon_pilon	113.7247	19739	0.0000	100.0000	19739	500	514	0.6475	118	67.52
contig_446_pilon_pilon	28.3154	51389	0.0000	100.0000	51389	332	364	0.6588	15	33.13
contig_272_pilon_pilon	23.4465	109023	0.0000	100.0000	109023	502	551	0.6672	21	11.93
contig_1360_pilon_pilon	27.5755	162236	0.0000	100.0000	162236	718	759	0.6555	25	14.61
contig_4508_pilon_pilon	20.2152	18896	0.0000	100.0000	18896	73	77	0.6685	21	6.17
contig_8471_pilon_pilon	28.2819	78906	0.0000	100.0000	78906	1593	1291	0.6755	20	113.30
contig_187_pilon_pilon	19.0612	3303	0.0000	100.0000	3303	35	28	0.6208	9	12.67
contig_4939_pilon_pilon	7.7661	17225	0.0000	97.8694	16858	40	38	0.6296	7	3.33
contig_1998_pilon_pilon	9.1409	28993	0.0000	100.0000	28993	47	65	0.6571	9	4.00
contig_90_pilon_pilon	17.1388	147714	0.0000	100.0000	147714	403	433	0.6710	17	5.16
contig_313_pilon_pilon	17.9749	86159	0.0000	100.0000	86159	303	311	0.6524	17	6.89
contig_7766_pilon_pilon	20.9724	12209	0.0000	100.0000	12209	64	53	0.6604	20	5.41
contig_11168_pilon_pilon	9.7374	20424	0.0000	100.0000	20424	43	42	0.6765	10	4.57
contig_189_pilon_pilon	16.5103	44919	0.0000	100.0000	44919	140	160	0.6516	17	5.06
contig_391_pilon_pilon	24.7459	270496	0.0000	100.0000	270496	1159	1107	0.6609	25	10.18
contig_11063_pilon_pilon	13.0330	9559	0.0000	100.0000	9559	37	33	0.6531	13	3.86
contig_4616_pilon_pilon	13.7158	2864	0.0000	100.0000	2864	18	15	0.6434	14	2.62
contig_8931_pilon_pilon	9.7239	3383	0.0000	100.0000	3383	9	8	0.6451	10	1.01
contig_8251_pilon_pilon	3.1317	2710	0.0000	95.9779	2601	0	6	0.5940	3	0.98
contig_7063_pilon_pilon	17.7961	17252	0.0000	100.0000	17252	38	52	0.6371	18	3.60
contig_1284_pilon_pilon	37.7829	110019	0.0000	100.0000	110019	834	806	0.6452	33	22.59
contig_9092_pilon_pilon	14.0455	12071	0.0000	100.0000	12071	37	38	0.6474	14	5.03
contig_1043_pilon_pilon	36.3330	108859	0.0000	100.0000	108859	674	689	0.6584	35	8.34
contig_9333_pilon_pilon	3.8844	3772	0.0000	99.3372	3747	7	4	0.7629	5	1.78
contig_8824_pilon_pilon	5.9666	4791	0.0000	99.9374	4788	11	11	0.6114	6	2.08
contig_1824_pilon_pilon	22.8663	21594	0.0000	100.0000	21594	95	94	0.6564	24	6.94
contig_7678_pilon_pilon	8.1890	3699	0.0000	100.0000	3699	11	11	0.6459	8	2.72
contig_10896_pilon_pilon	13.0916	18617	0.0000	100.0000	18617	60	68	0.6419	12	5.44
contig_1195_pilon_pilon	20.4974	94817	0.0000	100.0000	94817	299	250	0.6544	19	8.71
contig_6894_pilon_pilon	6.6770	3929	0.0000	99.9236	3926	11	19	0.6829	6	3.02
contig_269_pilon_pilon	33.2012	93013	0.0000	100.0000	93013	568	566	0.6584	23	30.97
contig_2573_pilon_pilon	14.9610	17190	0.0000	100.0000	17190	47	49	0.6410	16	5.02
contig_11358_pilon_pilon	8.4590	17303	0.0000	100.0000	17303	54	50	0.6320	8	4.84
contig_11778_pilon_pilon	6.1352	6237	0.0000	100.0000	6237	13	21	0.6294	6	2.30
contig_7661_pilon_pilon	11.3680	10940	0.0000	100.0000	10940	34	43	0.6560	11	3.51
contig_10974_pilon_pilon	3.3584	3111	0.0000	100.0000	3111	6	6	0.6326	3	1.83
contig_1705_pilon_pilon	8.6701	2152	0.0000	100.0000	2152	13	5	0.6586	9	2.58
contig_286_pilon_pilon	13.2266	31436	0.0000	100.0000	31436	82	101	0.6969	13	5.07
contig_9888_pilon_pilon	9.0974	4415	0.0000	100.0000	4415	11	11	0.6192	9	2.52
contig_978_pilon_pilon	20.2884	134140	0.0000	100.0000	134140	502	554	0.6410	18	9.01
contig_6759_pilon_pilon	9.8163	15599	0.0000	98.6922	15395	41	25	0.6494	11	3.65
contig_10203_pilon_pilon	8.3200	10201	0.0000	100.0000	10201	30	15	0.6913	9	3.00
contig_5707_pilon_pilon	10.0265	15057	0.0000	100.0000	15057	27	46	0.6495	10	2.57
contig_1428_pilon_pilon	28.6610	49894	0.0000	100.0000	49894	290	323	0.6504	20	36.40
contig_2982_pilon_pilon	7.1375	5003	0.0000	100.0000	5003	9	14	0.6762	6	3.48
contig_995_pilon_pilon	19.7957	23794	0.0000	100.0000	23794	107	134	0.6655	14	13.18
contig_5982_pilon_pilon	10.9538	6452	0.0000	100.0000	6452	17	20	0.6551	12	3.90
contig_11537_pilon_pilon	6.3789	7268	0.0000	99.8899	7260	23	14	0.6411	6	2.24
contig_10_pilon_pilon	6.7619	15927	0.0000	98.0662	15619	24	31	0.6413	7	2.57
contig_6251_pilon_pilon	20.9130	17326	0.0000	100.0000	17326	80	98	0.6764	21	6.04
contig_489_pilon_pilon	21.7990	7706	0.0000	100.0000	7706	37	60	0.6567	20	7.09
contig_7007_pilon_pilon	5.1636	3300	0.0000	99.5455	3285	7	11	0.6583	6	2.37
contig_10945_pilon_pilon	7.2559	5808	0.0000	100.0000	5808	15	12	0.6331	8	2.87
contig_507_pilon_pilon	14.3427	85545	0.0000	100.0000	85545	237	257	0.6433	13	5.50
contig_5505_pilon_pilon	10.3422	3504	0.0000	100.0000	3504	14	21	0.6290	6	7.01
contig_4778_pilon_pilon	13.5474	11408	0.0000	100.0000	11408	31	32	0.6209	14	3.43
contig_7914_pilon_pilon	5.9836	2860	0.0000	99.7203	2852	13	8	0.6352	6	2.94
contig_140_pilon_pilon	26.6101	17688	0.0000	100.0000	17688	63	58	0.6721	25	6.98
contig_2290_pilon_pilon	31.0655	7652	0.0000	100.0000	7652	63	51	0.6490	31	3.23
contig_7540_pilon_pilon	5.9954	7632	0.0000	100.0000	7632	17	16	0.6176	6	2.62
contig_11486_pilon_pilon	9.3423	20815	0.0000	99.9856	20812	39	42	0.6486	9	4.16
contig_7225_pilon_pilon	13.7865	12232	0.0000	100.0000	12232	31	43	0.6812	13	4.66
contig_9820_pilon_pilon	5.1128	1312	0.0000	100.0000	1312	5	3	0.5978	5	0.82
contig_1978_pilon_pilon	18.6217	31230	0.0000	100.0000	31230	88	103	0.6369	19	5.54
contig_5384_pilon_pilon	12.3127	12222	0.0000	98.5600	12046	32	32	0.6857	11	7.76
contig_6229_pilon_pilon	0.7048	2937	0.0000	70.4801	2070	0	1	0.6094	1	0.46
contig_10594_pilon_pilon	2.5435	2230	0.0000	93.1390	2077	3	3	0.6031	3	1.23
contig_1668_pilon_pilon	7.0516	7029	0.0000	100.0000	7029	25	26	0.6628	6	3.23
contig_1893_pilon_pilon	23.2547	30548	0.0000	100.0000	30548	126	102	0.6798	23	6.64
contig_40_pilon_pilon	13.6964	34793	0.0000	100.0000	34793	98	101	0.6706	14	4.74
contig_1315_pilon_pilon	19.8622	104618	0.0000	100.0000	104618	355	365	0.6503	18	9.54
contig_9739_pilon_pilon	14.6257	5340	0.0000	100.0000	5340	24	33	0.6760	15	6.45
contig_5371_pilon_pilon	6.0218	4775	0.0000	100.0000	4775	11	8	0.6438	6	1.32
contig_4314_pilon_pilon	4.4769	7190	0.0000	99.4019	7147	9	22	0.6278	4	2.24
contig_10544_pilon_pilon	2.5227	3013	0.0000	92.8643	2798	5	7	0.6009	2	1.41
contig_8070_pilon_pilon	6.9617	18947	0.0000	99.8786	18924	42	33	0.6441	6	3.16
contig_5255_pilon_pilon	11.1513	2577	0.0000	100.0000	2577	15	13	0.5609	12	2.85
contig_6551_pilon_pilon	4.0215	3764	0.0000	99.9203	3761	3	10	0.6847	4	1.16
contig_1056_pilon_pilon	24.1876	56428	0.0000	100.0000	56428	302	288	0.6531	17	16.81
contig_4758_pilon_pilon	23.8502	216756	0.0000	100.0000	216756	948	1441	0.6235	24	23.08
contig_9824_pilon_pilon	22.1083	38589	0.0000	100.0000	38589	121	128	0.6524	22	7.09
contig_10862_pilon_pilon	9.1082	25735	0.0000	100.0000	25735	46	53	0.6424	8	4.42
contig_10443_pilon_pilon	9.1037	7231	0.0000	100.0000	7231	18	15	0.6344	9	1.82
contig_5507_pilon_pilon	20.6442	14167	0.0000	100.0000	14167	43	36	0.6584	20	3.31
contig_7210_pilon_pilon	5.0056	5685	0.0000	100.0000	5685	5	8	0.6118	6	1.80
contig_7551_pilon_pilon	3.4504	8243	0.0000	97.4160	8030	13	11	0.6268	4	1.63
contig_183_pilon_pilon	25.0422	49965	0.0000	100.0000	49965	212	196	0.6520	25	6.95
contig_11909_pilon_pilon	8.7029	10285	0.0000	100.0000	10285	30	16	0.6259	8	3.08
contig_7124_pilon_pilon	4.2910	2285	0.0000	100.0000	2285	9	4	0.6296	4	1.18
contig_6511_pilon_pilon	10.9438	12605	0.0000	100.0000	12605	32	26	0.6395	11	3.78
contig_10262_pilon_pilon	10.7325	4333	0.0000	100.0000	4333	23	19	0.6390	10	2.29
contig_418_pilon_pilon	25.0779	24722	0.0000	100.0000	24722	104	109	0.6557	25	6.46
contig_1699_pilon_pilon	9.5229	7095	0.0000	100.0000	7095	20	22	0.6368	12	5.66
contig_6003_pilon_pilon	7.4135	16454	0.0000	100.0000	16454	29	18	0.6518	7	2.55
contig_4944_pilon_pilon	12.4518	40598	0.0000	99.1995	40273	91	106	0.6670	11	7.99
contig_5380_pilon_pilon	22.3418	28613	0.0000	99.9825	28608	104	105	0.6483	22	9.21
contig_4027_pilon_pilon	30.6584	63393	0.0000	100.0000	63393	384	348	0.6647	24	23.48
contig_6623_pilon_pilon	15.4213	11493	0.0000	100.0000	11493	56	47	0.6354	16	3.92
