#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
contig_3914_pilon_pilon	51.2614	3615	0.0000	100.0000	3615	71	54	0.6129	51	5.25
contig_9767_pilon_pilon	16.0983	2239	0.0000	100.0000	2239	15	23	0.7522	16	5.87
contig_7786_pilon_pilon	33.3150	12554	0.0000	100.0000	12554	52	92	0.6684	32	8.33
contig_10384_pilon_pilon	10.4204	1898	0.0000	100.0000	1898	9	11	0.6677	9	3.37
contig_8093_pilon_pilon	7.6251	3385	0.0000	100.0000	3385	12	11	0.6673	7	2.37
contig_7135_pilon_pilon	32.5296	21250	0.0000	100.0000	21250	150	140	0.6720	32	9.44
contig_6444_pilon_pilon	20.7353	8577	0.0000	100.0000	8577	56	49	0.6380	21	5.13
contig_9002_pilon_pilon	44.2621	111398	0.0000	100.0000	111398	946	959	0.6575	41	15.31
contig_7178_pilon_pilon	31.8876	11682	0.0000	100.0000	11682	91	89	0.6575	34	7.48
contig_7164_pilon_pilon	4.0425	4592	0.0000	99.4991	4569	5	14	0.6272	4	1.98
contig_9165_pilon_pilon	4.2947	2684	0.0000	100.0000	2684	7	9	0.5736	4	1.25
contig_7129_pilon_pilon	11.0390	3870	0.0000	100.0000	3870	19	12	0.6590	12	4.05
contig_9453_pilon_pilon	1.6531	614	0.0000	98.0456	602	1	1	0.5319	2	0.52
contig_3706_pilon_pilon	11.5933	2916	0.0000	100.0000	2916	12	14	0.6212	11	2.45
contig_6884_pilon_pilon	9.0845	4353	0.0000	100.0000	4353	11	11	0.6690	10	3.16
contig_788_pilon_pilon	45.7894	57330	0.0000	100.0000	57330	568	578	0.6793	38	29.22
contig_10932_pilon_pilon	25.5065	14173	0.0000	100.0000	14173	49	86	0.7167	21	12.51
contig_3198_pilon_pilon	32.1624	9257	0.0000	100.0000	9257	59	64	0.6356	31	5.26
contig_4598_pilon_pilon	27.3551	3813	0.0000	100.0000	3813	28	31	0.6582	27	3.76
contig_9060_pilon_pilon	2.5523	2917	0.0000	100.0000	2917	6	1	0.6181	2	1.09
contig_2198_pilon_pilon	29.0838	21829	0.0000	99.5740	21736	179	132	0.6401	25	24.25
contig_4278_pilon_pilon	31.4028	16241	0.0000	100.0000	16241	128	133	0.6425	34	9.02
contig_25_pilon_pilon	49.1355	28191	0.0000	100.0000	28191	289	294	0.6622	48	26.08
contig_7064_pilon_pilon	2.1392	1674	0.0000	90.3226	1512	2	2	0.5544	2	1.46
contig_4653_pilon_pilon	29.4794	14707	0.0000	100.0000	14707	101	125	0.6763	31	17.36
contig_5800_pilon_pilon	19.7664	12023	0.0000	100.0000	12023	58	79	0.6450	18	8.49
contig_5987_pilon_pilon	13.1423	4061	0.0000	100.0000	4061	24	18	0.6548	14	5.90
contig_9842_pilon_pilon	30.5885	12280	0.0000	100.0000	12280	72	93	0.6634	29	9.57
contig_4136_pilon_pilon	77.8979	16872	0.0000	100.0000	16872	229	257	0.6434	83	21.36
contig_8022_pilon_pilon	30.8994	4791	0.0000	100.0000	4791	44	50	0.6696	32	8.36
contig_8550_pilon_pilon	20.1716	7413	0.0000	100.0000	7413	50	34	0.6550	20	10.68
contig_116_pilon_pilon	29.4876	4918	0.0000	100.0000	4918	41	49	0.6498	33	12.92
contig_7143_pilon_pilon	6.3325	2947	0.0000	100.0000	2947	5	9	0.6649	7	2.50
contig_4097_pilon_pilon	20.0349	6042	0.0000	100.0000	6042	30	32	0.6417	21	6.37
contig_10814_pilon_pilon	30.8796	6514	0.0000	100.0000	6514	48	48	0.6490	33	8.27
contig_2662_pilon_pilon	56.0183	4372	0.0000	100.0000	4372	81	66	0.6499	46	14.42
contig_3302_pilon_pilon	38.0070	7905	0.0000	100.0000	7905	82	81	0.6483	37	9.44
contig_7673_pilon_pilon	25.7665	2261	0.0000	100.0000	2261	33	22	0.6390	26	2.86
contig_3353_pilon_pilon	44.8086	5401	0.0000	100.0000	5401	69	70	0.6266	46	6.21
contig_8080_pilon_pilon	6.0431	2670	0.0000	95.2434	2543	14	9	0.6701	7	2.61
contig_5876_pilon_pilon	28.1015	19104	0.0000	100.0000	19104	107	107	0.6612	32	10.95
contig_997_pilon_pilon	45.6016	18348	0.0000	100.0000	18348	149	201	0.6640	45	8.76
contig_2853_pilon_pilon	25.4456	26104	0.0000	99.9617	26094	150	170	0.6768	26	11.13
contig_9636_pilon_pilon	19.0081	12178	0.0000	100.0000	12178	50	56	0.6603	19	9.85
contig_573_pilon_pilon	41.9551	1538	0.0000	100.0000	1538	25	30	0.6659	42	2.38
contig_1029_pilon_pilon	60.7935	6483	0.0000	100.0000	6483	107	98	0.6429	61	6.06
contig_884_pilon_pilon	47.1850	110650	0.0000	100.0000	110650	1023	1030	0.6569	41	30.95
contig_6040_pilon_pilon	3.1564	1566	0.0000	97.8927	1533	1	6	0.6055	3	1.78
contig_7107_pilon_pilon	24.5362	7767	0.0000	100.0000	7767	40	50	0.6674	28	8.35
contig_1538_pilon_pilon	62.0946	31693	0.0000	100.0000	31693	431	336	0.7041	67	17.27
contig_7414_pilon_pilon	69.1182	9145	0.0000	100.0000	9145	165	151	0.6371	65	18.86
contig_9494_pilon_pilon	9.9188	1699	0.0000	100.0000	1699	8	8	0.5979	11	1.94
contig_5328_pilon_pilon	62.2554	21529	0.0000	100.0000	21529	257	278	0.6559	64	18.17
contig_3128_pilon_pilon	43.3601	9842	0.0000	100.0000	9842	115	106	0.6542	45	10.29
contig_4118_pilon_pilon	2.9606	1447	0.0000	100.0000	1447	3	4	0.5814	3	0.96
contig_19_pilon_pilon	95.6940	226351	0.0000	100.0000	226351	3731	3888	0.6690	68	118.03
contig_5708_pilon_pilon	46.2092	14939	0.0000	100.0000	14939	136	123	0.6597	47	11.90
contig_9820_pilon_pilon	22.6513	10747	0.0000	100.0000	10747	77	79	0.6509	22	7.99
contig_7117_pilon_pilon	36.4269	40521	0.0000	99.3386	40253	276	340	0.6693	41	18.63
contig_8555_pilon_pilon	38.7933	4426	0.0000	100.0000	4426	54	61	0.6117	39	3.66
contig_1110_pilon_pilon	51.2668	37443	0.0000	100.0000	37443	409	397	0.6685	50	12.10
contig_10395_pilon_pilon	15.2450	1057	0.0000	100.0000	1057	12	21	0.6455	15	1.86
contig_7998_pilon_pilon	38.6012	23488	0.0000	100.0000	23488	189	192	0.6565	39	15.91
contig_97_pilon_pilon	14.4329	5174	0.0000	99.9420	5171	37	23	0.6470	15	5.30
contig_3428_pilon_pilon	3.7614	1463	0.0000	98.7697	1445	4	5	0.6561	4	1.01
contig_4173_pilon_pilon	50.7735	137411	0.0000	100.0000	137411	1297	1305	0.6717	49	15.56
contig_9260_pilon_pilon	49.4107	108767	0.0000	100.0000	108767	1048	1046	0.6586	46	15.72
contig_10095_pilon_pilon	71.8418	14940	0.0000	100.0000	14940	202	194	0.6631	71	10.01
contig_9115_pilon_pilon	53.6648	246819	0.0000	100.0000	246819	2283	2222	0.6661	52	16.84
contig_1801_pilon_pilon	38.4204	25480	0.0000	100.0000	25480	184	224	0.6947	33	22.57
contig_10323_pilon_pilon	3.9903	3107	0.0000	100.0000	3107	5	6	0.6246	4	1.92
contig_7693_pilon_pilon	24.2493	3738	0.0000	100.0000	3738	31	22	0.7056	25	7.95
contig_8148_pilon_pilon	73.6302	33617	0.0000	100.0000	33617	451	456	0.7201	79	24.32
contig_8333_pilon_pilon	46.1935	27531	0.0000	100.0000	27531	270	262	0.6591	47	8.38
contig_7780_pilon_pilon	47.8445	5317	0.0000	100.0000	5317	116	91	0.6294	43	13.04
contig_10843_pilon_pilon	2.4475	3875	0.0000	99.7161	3864	2	7	0.6231	3	0.73
contig_10829_pilon_pilon	17.6483	11615	0.0000	100.0000	11615	52	34	0.6494	18	5.15
contig_7737_pilon_pilon	7.9550	5838	0.0000	91.7437	5356	34	28	0.6438	2	12.02
contig_1275_pilon_pilon	12.0568	6827	0.0000	100.0000	6827	33	22	0.6448	13	6.10
contig_6933_pilon_pilon	15.3433	17850	0.0000	98.8403	17643	71	96	0.6340	12	10.22
contig_1341_pilon_pilon	43.0475	39134	0.0000	100.0000	39134	397	381	0.6680	42	12.80
contig_8839_pilon_pilon	27.6692	3549	0.0000	100.0000	3549	27	35	0.6211	29	7.01
contig_309_pilon_pilon	43.0243	163748	0.0000	100.0000	163748	1384	1301	0.6658	42	10.70
contig_10962_pilon_pilon	14.1342	5334	0.0000	100.0000	5334	30	18	0.6725	14	4.41
contig_2050_pilon_pilon	1.5982	3437	0.0000	94.1519	3236	5	0	0.6477	2	0.77
contig_662_pilon_pilon	32.6388	10790	0.0000	100.0000	10790	101	110	0.6128	31	12.48
contig_2543_pilon_pilon	5.4633	7035	0.0000	95.4655	6716	16	18	0.6410	3	4.66
contig_2497_pilon_pilon	45.2670	25022	0.0000	100.0000	25022	250	240	0.6606	45	13.44
contig_3658_pilon_pilon	26.3305	1785	0.0000	100.0000	1785	34	23	0.6431	26	2.87
contig_6957_pilon_pilon	22.8297	25988	0.0000	99.9885	25985	134	97	0.6496	26	15.60
contig_7023_pilon_pilon	26.9464	3059	0.0000	100.0000	3059	25	30	0.6503	28	3.06
contig_8267_pilon_pilon	18.8415	1527	0.0000	100.0000	1527	12	18	0.6239	19	2.10
contig_42_pilon_pilon	38.0071	2519	0.0000	100.0000	2519	56	50	0.6152	34	11.88
contig_7137_pilon_pilon	17.7405	10466	0.0000	100.0000	10466	47	42	0.6695	19	6.54
contig_4183_pilon_pilon	20.8483	11900	0.0000	100.0000	11900	57	55	0.6558	21	6.42
contig_4688_pilon_pilon	21.2100	4915	0.0000	100.0000	4915	38	28	0.6472	21	4.03
contig_7237_pilon_pilon	6.2374	4036	0.0000	100.0000	4036	9	9	0.6073	7	2.16
contig_3453_pilon_pilon	13.5117	3332	0.0000	100.0000	3332	23	21	0.6307	13	4.70
contig_4475_pilon_pilon	8.2009	5889	0.0000	100.0000	5889	11	19	0.6626	8	4.30
contig_7853_pilon_pilon	8.9200	7699	0.0000	100.0000	7699	20	24	0.6782	8	4.23
contig_9431_pilon_pilon	67.0326	25846	0.0000	100.0000	25846	325	324	0.6751	71	12.54
contig_3616_pilon_pilon	34.8476	7883	0.0000	100.0000	7883	67	61	0.6541	35	4.10
contig_10852_pilon_pilon	37.0644	11371	0.0000	100.0000	11371	103	111	0.6479	38	8.66
contig_3953_pilon_pilon	39.2584	11523	0.0000	100.0000	11523	97	96	0.6511	41	7.12
contig_11145_pilon_pilon	37.4836	24143	0.0000	100.0000	24143	194	180	0.6569	37	8.81
contig_7652_pilon_pilon	27.4089	15584	0.0000	100.0000	15584	125	116	0.6555	28	10.77
contig_10453_pilon_pilon	4.2625	4385	0.0000	99.6123	4368	8	15	0.6840	4	1.75
contig_483_pilon_pilon	58.0675	15648	0.0000	100.0000	15648	211	216	0.6779	37	33.45
contig_9189_pilon_pilon	9.8889	3168	0.0000	100.0000	3168	15	10	0.6646	9	4.62
contig_9653_pilon_pilon	7.3390	5439	0.0000	100.0000	5439	14	16	0.6210	4	5.48
contig_2291_pilon_pilon	45.6133	117273	0.0000	100.0000	117273	991	948	0.6595	43	13.22
contig_6484_pilon_pilon	40.6421	24771	0.0000	100.0000	24771	192	176	0.6765	40	9.18
contig_11248_pilon_pilon	24.4733	34254	0.0000	100.0000	34254	164	161	0.6821	26	13.90
contig_7246_pilon_pilon	12.8631	8048	0.0000	99.9503	8044	35	32	0.6639	14	7.23
contig_3179_pilon_pilon	4.7885	1097	0.0000	100.0000	1097	3	6	0.5796	5	0.93
contig_5904_pilon_pilon	19.4355	15634	0.0000	100.0000	15634	55	78	0.6558	17	8.80
contig_6548_pilon_pilon	12.8320	8239	0.0000	100.0000	8239	51	21	0.6540	11	6.40
contig_8828_pilon_pilon	2.1269	788	0.0000	93.2741	735	5	0	0.5953	2	0.76
contig_5346_pilon_pilon	40.8177	4997	0.0000	100.0000	4997	48	62	0.6511	43	5.73
contig_3738_pilon_pilon	4.6948	2320	0.0000	99.9569	2319	9	4	0.5976	6	2.10
contig_608_pilon_pilon	57.6387	3230	0.0000	100.0000	3230	55	63	0.6623	57	9.56
contig_2260_pilon_pilon	45.0986	114085	0.0000	100.0000	114085	1078	1137	0.6642	41	19.76
contig_6680_pilon_pilon	3.1806	4253	0.0000	99.1300	4216	10	6	0.6252	3	1.65
contig_3350_pilon_pilon	59.3663	131473	0.0000	100.0000	131473	1342	1368	0.6729	62	18.32
contig_8250_pilon_pilon	27.0540	13787	0.0000	100.0000	13787	74	79	0.6958	30	14.63
contig_8406_pilon_pilon	9.1296	903	0.0000	100.0000	903	6	9	0.5768	10	1.65
contig_8235_pilon_pilon	31.8652	42256	0.0000	99.9953	42254	268	228	0.6588	33	14.69
contig_5751_pilon_pilon	41.3328	23783	0.0000	100.0000	23783	197	223	0.6429	41	4.41
contig_5531_pilon_pilon	39.2857	44149	0.0000	100.0000	44149	353	316	0.6627	35	15.89
contig_310_pilon_pilon	68.2753	56469	0.0000	100.0000	56469	883	880	0.6636	59	31.15
contig_460_pilon_pilon	46.9150	83936	0.0000	100.0000	83936	836	714	0.6540	42	23.66
contig_10390_pilon_pilon	41.1630	21497	0.0000	100.0000	21497	200	197	0.6425	41	10.26
contig_2590_pilon_pilon	35.9639	6486	0.0000	100.0000	6486	68	72	0.6279	37	16.85
contig_2621_pilon_pilon	24.2526	4358	0.0000	100.0000	4358	47	42	0.6449	26	6.07
contig_7568_pilon_pilon	13.0517	1413	0.0000	100.0000	1413	10	12	0.6371	14	2.57
contig_9751_pilon_pilon	53.2496	9488	0.0000	100.0000	9488	159	168	0.6684	39	35.66
contig_4358_pilon_pilon	21.5757	5789	0.0000	100.0000	5789	35	38	0.6699	20	7.02
contig_1100_pilon_pilon	42.4905	17428	0.0000	100.0000	17428	157	131	0.6634	42	7.40
contig_3256_pilon_pilon	71.9750	15547	0.0000	100.0000	15547	216	219	0.6389	73	9.28
contig_3572_pilon_pilon	60.8068	619111	0.0000	100.0000	619111	6704	6593	0.6675	61	23.79
contig_8894_pilon_pilon	25.9615	2287	0.0000	100.0000	2287	41	35	0.6407	25	5.22
contig_4130_pilon_pilon	0.8009	2049	0.0000	80.0878	1641	1	0	0.6701	1	0.40
contig_3955_pilon_pilon	30.4154	5607	0.0000	100.0000	5607	40	41	0.6389	33	7.04
contig_11143_pilon_pilon	29.4271	23465	0.0000	99.9403	23451	152	139	0.6579	29	14.42
contig_5566_pilon_pilon	39.7470	5991	0.0000	98.4811	5900	84	68	0.7153	34	31.96
contig_49_pilon_pilon	63.8322	5781	0.0000	100.0000	5781	122	102	0.6592	63	9.08
contig_10862_pilon_pilon	1.4250	5718	0.0000	99.8076	5707	5	2	0.6816	1	0.61
contig_9366_pilon_pilon	69.8438	66345	0.0000	100.0000	66345	937	888	0.6557	68	28.49
contig_10220_pilon_pilon	31.7268	9456	0.0000	100.0000	9456	89	87	0.6867	33	12.48
contig_7584_pilon_pilon	2.2243	1868	0.0000	97.1627	1815	4	3	0.6915	2	1.06
contig_1185_pilon_pilon	9.0569	4149	0.0000	97.5175	4046	15	10	0.6856	9	5.54
contig_10856_pilon_pilon	9.1212	10574	0.0000	98.1748	10381	27	35	0.6878	4	8.70
contig_8769_pilon_pilon	68.7421	12430	0.0000	100.0000	12430	191	163	0.6441	65	12.82
contig_4074_pilon_pilon	61.1253	461902	0.0000	100.0000	461902	4624	4499	0.6688	62	17.69
contig_1140_pilon_pilon	64.4583	33165	0.0000	99.4452	32981	466	445	0.7168	61	33.48
contig_1461_pilon_pilon	41.1268	10627	0.0000	100.0000	10627	117	105	0.6446	39	11.90
contig_1497_pilon_pilon	40.8257	7741	0.0000	100.0000	7741	75	73	0.6453	40	7.56
contig_955_pilon_pilon	48.5177	104178	0.0000	100.0000	104178	1138	1041	0.6662	45	18.72
contig_6311_pilon_pilon	18.8880	4411	0.0000	100.0000	4411	21	19	0.6269	19	4.66
contig_1357_pilon_pilon	39.7290	13009	0.0000	100.0000	13009	129	115	0.6434	38	6.82
contig_8340_pilon_pilon	40.5984	7211	0.0000	100.0000	7211	87	63	0.6584	40	3.87
contig_11002_pilon_pilon	42.5203	10640	0.0000	100.0000	10640	93	98	0.6693	41	10.34
contig_3807_pilon_pilon	39.1668	19020	0.0000	100.0000	19020	159	154	0.6595	39	9.35
contig_10769_pilon_pilon	22.9509	2976	0.0000	100.0000	2976	24	25	0.7190	22	3.42
contig_5206_pilon_pilon	25.4385	5268	0.0000	100.0000	5268	41	34	0.6432	27	7.74
contig_8973_pilon_pilon	13.8713	3092	0.0000	100.0000	3092	21	35	0.6160	12	9.70
contig_8971_pilon_pilon	5.8872	4689	0.0000	97.3342	4564	7	12	0.6774	6	3.17
contig_1284_pilon_pilon	37.8979	17157	0.0000	100.0000	17157	145	130	0.6510	38	8.83
contig_7038_pilon_pilon	32.9678	16464	0.0000	99.9757	16460	120	132	0.6930	34	13.87
contig_4639_pilon_pilon	9.0233	2363	0.0000	99.9154	2361	11	12	0.6486	9	4.46
contig_9352_pilon_pilon	10.4317	3889	0.0000	100.0000	3889	26	22	0.6586	10	3.96
contig_3541_pilon_pilon	25.9450	16213	0.0000	100.0000	16213	99	84	0.6764	29	9.12
contig_4749_pilon_pilon	86.8794	29359	0.0000	100.0000	29359	440	522	0.6776	89	18.42
contig_3265_pilon_pilon	1.8247	1660	0.0000	99.8795	1658	4	3	0.5659	2	0.66
contig_9908_pilon_pilon	48.8963	5672	0.0000	100.0000	5672	73	81	0.6877	49	20.10
contig_2074_pilon_pilon	43.0775	14363	0.0000	100.0000	14363	129	116	0.6400	46	8.92
contig_1807_pilon_pilon	50.1590	13386	0.0000	100.0000	13386	127	128	0.6687	50	9.73
contig_805_pilon_pilon	17.8507	7115	0.0000	100.0000	7115	32	48	0.7017	21	10.03
contig_7781_pilon_pilon	7.1709	1551	0.0000	100.0000	1551	12	16	0.6292	6	3.48
contig_9828_pilon_pilon	50.2202	15452	0.0000	100.0000	15452	155	141	0.6649	48	10.80
contig_235_pilon_pilon	48.2125	33207	0.0000	100.0000	33207	311	361	0.6615	41	23.50
contig_5806_pilon_pilon	45.2216	11263	0.0000	100.0000	11263	112	140	0.6843	46	18.75
contig_4041_pilon_pilon	65.4299	50487	0.0000	100.0000	50487	554	571	0.6524	67	15.33
contig_7842_pilon_pilon	2.6551	4071	0.0000	95.5785	3891	3	4	0.6184	3	1.03
contig_5775_pilon_pilon	11.5822	7052	0.0000	100.0000	7052	29	28	0.6317	11	5.91
contig_9863_pilon_pilon	40.7728	36863	0.0000	100.0000	36863	283	322	0.6618	39	9.70
contig_6915_pilon_pilon	37.0532	20177	0.0000	100.0000	20177	181	178	0.6500	36	15.43
contig_10275_pilon_pilon	7.0314	2133	0.0000	100.0000	2133	12	5	0.6112	7	3.06
contig_701_pilon_pilon	42.4729	15576	0.0000	100.0000	15576	160	154	0.6733	40	12.98
contig_7648_pilon_pilon	62.5366	6443	0.0000	100.0000	6443	85	76	0.6335	65	11.39
contig_142_pilon_pilon	81.1064	38978	0.0000	100.0000	38978	701	668	0.6496	48	74.56
contig_8260_pilon_pilon	21.7458	5323	0.0000	99.4928	5296	35	27	0.6774	24	6.45
contig_9597_pilon_pilon	32.7964	46708	0.0000	100.0000	46708	572	289	0.6586	33	14.16
contig_3993_pilon_pilon	18.5282	12337	0.0000	99.9189	12327	56	61	0.6472	19	7.63
contig_5118_pilon_pilon	59.3848	182692	0.0000	100.0000	182692	1866	1950	0.6552	62	19.78
contig_2433_pilon_pilon	26.3673	3180	0.0000	100.0000	3180	37	38	0.6213	22	8.43
contig_946_pilon_pilon	44.6707	65746	0.0000	100.0000	65746	556	597	0.6464	43	13.03
contig_6132_pilon_pilon	0.9905	3903	0.0000	83.1156	3244	4	2	0.6585	1	0.57
contig_7867_pilon_pilon	16.9708	9717	0.0000	100.0000	9717	58	45	0.6514	16	9.43
contig_6428_pilon_pilon	14.2045	10138	0.0000	100.0000	10138	32	51	0.6653	15	3.97
contig_2125_pilon_pilon	12.9171	3569	0.0000	92.0706	3286	23	18	0.6725	15	6.36
contig_10427_pilon_pilon	15.5859	6789	0.0000	99.7349	6771	37	27	0.6474	17	5.57
