#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
contig_6857_pilon_pilon_1	25.4471	32105	0.0000	100.0000	32105	110	112	0.6728	25	7.56
contig_6976_pilon_pilon_1	19.3010	9940	0.0000	100.0000	9940	49	58	0.6144	17	6.21
contig_3115_pilon_pilon_1	15.9979	16292	0.0000	100.0000	16292	55	50	0.6605	10	11.98
contig_2360_pilon_pilon_1	19.5728	24918	0.0000	100.0000	24918	103	121	0.6639	14	14.23
contig_5049_pilon_pilon_1	6.9055	13463	0.0000	100.0000	13463	22	41	0.6497	7	2.44
contig_2690_pilon_pilon_1	29.7310	155777	0.0000	100.0000	155777	875	836	0.6560	29	9.91
contig_5657_pilon_pilon_1	2.5904	2754	0.0000	100.0000	2754	4	3	0.6508	3	1.27
contig_5747_pilon_pilon_1	12.6510	7776	0.0000	100.0000	7776	34	39	0.6166	13	6.34
contig_5483_pilon_pilon_1	19.7678	88403	0.0000	100.0000	88403	354	390	0.6714	18	9.10
contig_6807_pilon_pilon_1	3.4355	3385	0.0000	95.9232	3247	7	5	0.6349	4	1.36
contig_9276_pilon_pilon_1	11.8433	1436	0.0000	100.0000	1436	7	7	0.6764	12	1.39
contig_168_pilon_pilon_1	30.0584	177291	0.0000	100.0000	177291	1021	1047	0.6585	24	27.31
contig_5668_pilon_pilon_1	1.7799	4461	0.0000	83.8825	3742	5	6	0.6447	2	1.20
contig_8976_pilon_pilon_1	16.1982	6872	0.0000	100.0000	6872	45	26	0.6308	15	4.39
contig_6444_pilon_pilon_1	1.7920	1832	0.0000	98.2533	1800	2	4	0.6235	2	0.89
contig_662_pilon_pilon_1	24.9600	8421	0.0000	100.0000	8421	47	49	0.6590	24	8.43
contig_2404_pilon_pilon_1	16.5682	1869	0.0000	100.0000	1869	13	12	0.6523	15	3.94
contig_10562_pilon_pilon_1	22.7197	11927	0.0000	100.0000	11927	59	62	0.6358	21	6.49
contig_10519_pilon_pilon_1	14.2980	23363	0.0000	100.0000	23363	82	70	0.6423	13	4.87
contig_8712_pilon_pilon_1	29.8999	49834	0.0000	100.0000	49834	196	188	0.6527	33	10.98
contig_8046_pilon_pilon_1	14.5200	4358	0.0000	100.0000	4358	26	25	0.6539	13	4.74
contig_7864_pilon_pilon_1	1.6954	1494	0.0000	81.7938	1222	3	5	0.6727	2	1.39
contig_1490_pilon_pilon_1	29.0757	141832	0.0000	100.0000	141832	944	924	0.6546	28	11.69
contig_3116_pilon_pilon_1	1.0331	1299	0.0000	83.0639	1079	2	1	0.7101	1	0.61
contig_7244_pilon_pilon_1	2.4937	1270	0.0000	99.8425	1268	2	2	0.6601	2	0.76
contig_2076_pilon_pilon_1	10.3866	4325	0.0000	100.0000	4325	24	27	0.6351	6	9.58
contig_5899_pilon_pilon_1	17.6454	4188	0.0000	100.0000	4188	33	38	0.6187	14	8.03
contig_5417_pilon_pilon_1	15.0979	6087	0.0000	100.0000	6087	39	50	0.6227	9	10.59
contig_338_pilon_pilon_1	26.3531	9373	0.0000	100.0000	9373	31	45	0.6521	26	3.58
contig_9673_pilon_pilon_1	12.0320	6533	0.0000	100.0000	6533	20	27	0.6386	12	3.66
contig_9688_pilon_pilon_1	20.1675	15334	0.0000	100.0000	15334	39	49	0.6470	20	4.28
contig_9941_pilon_pilon_1	9.4593	10258	0.0000	97.6311	10015	49	55	0.6258	7	7.88
contig_8589_pilon_pilon_1	7.6437	10100	0.0000	99.5545	10055	36	34	0.6228	6	5.67
contig_6769_pilon_pilon_1	24.3668	3378	0.0000	100.0000	3378	35	47	0.6388	17	16.29
contig_8348_pilon_pilon_1	20.0533	15683	0.0000	100.0000	15683	71	85	0.6589	18	6.05
contig_4363_pilon_pilon_1	3.4212	1714	0.0000	100.0000	1714	2	6	0.6376	3	0.97
contig_10117_pilon_pilon_1	8.9089	6402	0.0000	100.0000	6402	25	84	0.6523	7	7.75
contig_5330_pilon_pilon_1	8.0956	9554	0.0000	100.0000	9554	31	24	0.6484	8	3.03
contig_6635_pilon_pilon_1	19.2802	2673	0.0000	100.0000	2673	26	24	0.6269	20	5.89
contig_3863_pilon_pilon_1	6.4773	6034	0.0000	100.0000	6034	10	16	0.6673	6	1.74
contig_574_pilon_pilon_1	37.2548	137355	0.0000	100.0000	137355	1008	1089	0.6474	35	14.02
contig_8927_pilon_pilon_1	16.8670	9186	0.0000	100.0000	9186	30	42	0.5793	18	4.17
contig_7368_pilon_pilon_1	12.1150	8421	0.0000	100.0000	8421	33	28	0.6636	12	3.67
contig_5428_pilon_pilon_1	13.7444	3282	0.0000	100.0000	3282	21	17	0.6191	12	4.84
contig_3772_pilon_pilon_1	6.0251	3506	0.0000	95.9213	3363	6	9	0.7066	6	1.90
contig_7578_pilon_pilon_1	19.4336	31294	0.0000	100.0000	31294	124	149	0.7110	19	11.99
contig_6492_pilon_pilon_1	6.6318	3178	0.0000	100.0000	3178	8	5	0.6072	7	1.42
contig_7764_pilon_pilon_1	24.6167	65917	0.0000	100.0000	65917	289	324	0.6451	23	11.14
contig_9736_pilon_pilon_1	15.4067	5928	0.0000	97.0142	5751	133	395	0.6028	1	69.62
contig_9635_pilon_pilon_1	1.2366	6821	0.0000	90.0161	6140	6	4	0.6505	1	0.77
contig_3973_pilon_pilon_1	8.4116	5053	0.0000	100.0000	5053	16	18	0.5773	8	1.99
contig_9966_pilon_pilon_1	7.0561	10298	0.0000	100.0000	10298	27	16	0.6300	7	4.38
contig_5106_pilon_pilon_1	10.8548	10486	0.0000	100.0000	10486	37	42	0.6579	9	5.91
contig_9311_pilon_pilon_1	9.7571	6508	0.0000	100.0000	6508	22	19	0.6044	9	4.24
contig_3066_pilon_pilon_1	4.6149	5645	0.0000	92.2586	5208	11	7	0.6142	5	2.29
contig_1789_pilon_pilon_1	18.5504	7148	0.0000	100.0000	7148	26	36	0.6389	17	4.01
contig_4172_pilon_pilon_1	34.3572	14139	0.0000	100.0000	14139	70	50	0.6297	38	10.12
contig_7270_pilon_pilon_1	2.8964	1042	0.0000	100.0000	1042	4	2	0.6014	3	0.93
contig_6810_pilon_pilon_1	4.8815	7251	0.0000	98.4692	7140	12	15	0.6428	3	3.76
contig_8914_pilon_pilon_1	1.9473	3527	0.0000	77.8849	2747	3	6	0.6021	2	1.30
contig_2080_pilon_pilon_1	6.7019	3519	0.0000	100.0000	3519	11	22	0.5995	6	3.39
contig_8081_pilon_pilon_1	5.9555	3846	0.0000	89.9376	3459	14	19	0.6396	2	8.13
contig_2886_pilon_pilon_1	22.6165	19710	0.0000	100.0000	19710	65	66	0.6492	23	3.50
contig_8507_pilon_pilon_1	5.4397	3052	0.0000	100.0000	3052	13	7	0.6745	6	1.71
contig_9593_pilon_pilon_1	6.9512	5005	0.0000	100.0000	5005	5	13	0.6342	7	2.48
contig_2762_pilon_pilon_1	8.9831	5396	0.0000	100.0000	5396	9	17	0.6935	9	2.00
contig_715_pilon_pilon_1	21.4746	14664	0.0000	100.0000	14664	104	101	0.6616	19	8.53
contig_1413_pilon_pilon_1	9.6893	6920	0.0000	100.0000	6920	12	27	0.6384	10	2.94
contig_9694_pilon_pilon_1	14.4515	3588	0.0000	100.0000	3588	19	13	0.6066	15	1.93
contig_1263_pilon_pilon_1	28.9933	46764	0.0000	100.0000	46764	277	268	0.6725	25	13.44
contig_8159_pilon_pilon_1	9.2977	14064	0.0000	100.0000	14064	37	31	0.6232	9	2.68
contig_4414_pilon_pilon_1	9.4753	4633	0.0000	100.0000	4633	30	32	0.6571	7	6.89
contig_4580_pilon_pilon_1	2.4550	5484	0.0000	99.9271	5480	12	7	0.7062	2	2.31
contig_9837_pilon_pilon_1	17.8699	28322	0.0000	100.0000	28322	117	117	0.6679	17	8.13
contig_2026_pilon_pilon_1	36.4702	22293	0.0000	100.0000	22293	221	231	0.6361	23	22.70
contig_4152_pilon_pilon_1	17.2639	21072	0.0000	100.0000	21072	103	107	0.6064	16	5.39
contig_9129_pilon_pilon_1	7.2101	2880	0.0000	100.0000	2880	7	9	0.6698	7	1.60
contig_1782_pilon_pilon_1	32.8821	44169	0.0000	100.0000	44169	262	296	0.6615	31	11.42
contig_6406_pilon_pilon_1	16.2960	10537	0.0000	100.0000	10537	51	24	0.6453	15	4.56
contig_5872_pilon_pilon_1	3.9772	3465	0.0000	99.4805	3447	11	10	0.6080	4	2.11
contig_2156_pilon_pilon_1	5.2645	1240	0.0000	100.0000	1240	7	6	0.6084	6	2.73
contig_5806_pilon_pilon_1	31.0969	99134	0.0000	100.0000	99134	412	386	0.6574	31	6.88
contig_6101_pilon_pilon_1	15.0926	2841	0.0000	100.0000	2841	12	13	0.6052	15	1.60
contig_1150_pilon_pilon_1	5.0502	4779	0.0000	100.0000	4779	5	13	0.7140	5	1.40
contig_3556_pilon_pilon_1	29.6984	63464	0.0000	100.0000	63464	290	279	0.6576	30	9.60
contig_6355_pilon_pilon_1	25.6610	6461	0.0000	96.8271	6256	85	91	0.6469	7	37.92
contig_9457_pilon_pilon_1	15.9646	13257	0.0000	100.0000	13257	49	32	0.6429	16	4.41
contig_7574_pilon_pilon_1	10.5070	11597	0.0000	100.0000	11597	50	73	0.6348	8	9.36
contig_2108_pilon_pilon_1	46.0084	11374	0.0000	100.0000	11374	166	133	0.6703	54	28.84
contig_8944_pilon_pilon_1	2.1574	1715	0.0000	94.1691	1615	5	3	0.5264	2	1.27
contig_467_pilon_pilon_1	29.0923	448163	0.0000	100.0000	448163	2795	2633	0.6588	26	15.38
contig_3504_pilon_pilon_1	2.7026	1557	0.0000	100.0000	1557	2	5	0.6824	2	1.84
contig_8408_pilon_pilon_1	14.3141	6425	0.0000	100.0000	6425	42	27	0.6311	13	5.18
contig_7501_pilon_pilon_1	12.8281	4125	0.0000	99.3697	4099	40	50	0.6254	4	18.27
contig_2913_pilon_pilon_1	22.1780	35597	0.0000	99.9607	35583	146	120	0.6680	23	9.46
contig_2788_pilon_pilon_1	45.2667	25999	0.0000	100.0000	25999	180	205	0.6464	46	7.95
contig_2573_pilon_pilon_1	9.5583	9736	0.0000	99.8254	9719	37	28	0.6716	9	5.14
contig_1893_pilon_pilon_1	35.7840	21300	0.0000	100.0000	21300	102	130	0.6536	33	12.96
contig_5003_pilon_pilon_1	13.1305	4375	0.0000	100.0000	4375	38	35	0.6563	11	7.80
contig_9939_pilon_pilon_1	14.0949	8472	0.0000	100.0000	8472	56	72	0.6601	7	18.17
contig_2258_pilon_pilon_1	2.2889	7109	0.0000	95.7800	6809	11	10	0.6210	1	1.80
contig_3635_pilon_pilon_1	8.3165	4879	0.0000	100.0000	4879	14	31	0.6565	8	3.23
contig_1656_pilon_pilon_1	44.4199	101417	0.0000	100.0000	101417	865	893	0.6620	38	17.74
contig_6697_pilon_pilon_1	9.9849	9441	0.0000	100.0000	9441	32	32	0.6447	10	3.26
contig_5699_pilon_pilon_1	14.3574	9042	0.0000	100.0000	9042	52	52	0.6338	10	10.90
contig_10026_pilon_pilon_1	17.2977	8157	0.0000	100.0000	8157	46	62	0.6057	15	8.03
contig_3113_pilon_pilon_1	11.5693	17357	0.0000	100.0000	17357	73	75	0.6697	8	9.03
contig_4515_pilon_pilon_1	8.8998	4242	0.0000	98.2791	4169	18	22	0.7112	11	4.95
contig_4964_pilon_pilon_1	26.7820	11879	0.0000	100.0000	11879	58	53	0.6434	26	5.09
contig_9729_pilon_pilon_1	5.2839	5982	0.0000	99.9331	5978	6	12	0.7005	6	1.18
contig_5575_pilon_pilon_1	3.7988	13417	0.0000	100.0000	13417	23	35	0.6202	3	3.26
contig_6027_pilon_pilon_1	22.4825	9096	0.0000	100.0000	9096	71	71	0.6157	22	10.00
contig_8296_pilon_pilon_1	6.1939	6216	0.0000	99.9356	6212	11	20	0.6903	4	4.94
contig_8216_pilon_pilon_1	23.3948	7662	0.0000	100.0000	7662	36	38	0.6584	23	3.81
contig_7830_pilon_pilon_1	16.4864	10379	0.0000	100.0000	10379	50	44	0.6819	18	4.67
contig_1644_pilon_pilon_1	34.5180	139665	0.0000	100.0000	139665	917	817	0.6353	34	9.22
contig_6218_pilon_pilon_1	5.2206	8078	0.0000	100.0000	8078	12	27	0.6839	4	2.89
contig_7669_pilon_pilon_1	12.0213	12092	0.0000	98.5776	11920	29	39	0.6460	10	7.36
contig_5715_pilon_pilon_1	17.7839	8709	0.0000	96.7390	8425	111	106	0.6284	7	22.08
contig_5034_pilon_pilon_1	52.6760	4623	0.0000	100.0000	4623	52	65	0.6961	57	14.28
contig_10717_pilon_pilon_1	21.8460	12925	0.0000	100.0000	12925	77	88	0.6521	18	9.49
contig_3950_pilon_pilon_1	39.7507	29349	0.0000	100.0000	29349	287	277	0.6625	30	30.10
contig_8424_pilon_pilon_1	8.4422	7817	0.0000	98.1195	7670	17	16	0.6478	9	3.64
contig_3225_pilon_pilon_1	55.7383	133791	0.0000	100.0000	133791	1098	1092	0.6544	28	72.07
contig_3465_pilon_pilon_1	6.2812	5419	0.0000	100.0000	5419	18	16	0.6594	7	2.84
contig_10731_pilon_pilon_1	11.9154	6040	0.0000	100.0000	6040	22	23	0.6342	12	2.63
contig_2384_pilon_pilon_1	29.0516	25387	0.0000	100.0000	25387	213	199	0.6524	24	17.72
contig_3306_pilon_pilon_1	2.2707	5198	0.0000	95.9600	4988	12	1	0.6622	2	1.08
contig_1131_pilon_pilon_1	25.3046	7130	0.0000	100.0000	7130	98	57	0.6552	19	14.25
contig_5909_pilon_pilon_1	38.8470	40526	0.0000	100.0000	40526	278	284	0.6610	38	10.29
contig_9510_pilon_pilon_1	9.6715	3349	0.0000	100.0000	3349	32	21	0.6832	8	6.28
contig_7478_pilon_pilon_1	6.2628	7310	0.0000	96.3748	7045	28	22	0.6520	5	3.08
contig_5912_pilon_pilon_1	9.5586	4021	0.0000	100.0000	4021	25	21	0.6688	9	2.99
contig_466_pilon_pilon_1	33.5769	167746	0.0000	100.0000	167746	1153	1118	0.6549	27	20.43
contig_1394_pilon_pilon_1	27.0928	30931	0.0000	100.0000	30931	161	118	0.6515	26	8.71
contig_3248_pilon_pilon_1	13.1229	13447	0.0000	100.0000	13447	54	46	0.6613	13	4.87
contig_3009_pilon_pilon_1	19.0218	10186	0.0000	100.0000	10186	54	53	0.6782	20	4.09
contig_8120_pilon_pilon_1	29.2999	7432	0.0000	100.0000	7432	45	59	0.6650	34	8.46
contig_1179_pilon_pilon_1	15.3120	12532	0.0000	100.0000	12532	65	82	0.6260	14	5.08
contig_8700_pilon_pilon_1	10.9340	5376	0.0000	100.0000	5376	30	21	0.6691	11	4.99
contig_1272_pilon_pilon_1	31.7186	243650	0.0000	100.0000	243650	1235	1194	0.6464	32	10.30
contig_4257_pilon_pilon_1	6.1995	4446	0.0000	100.0000	4446	14	10	0.6535	6	1.88
contig_3697_pilon_pilon_1	5.3272	984	0.0000	100.0000	984	6	3	0.6473	5	0.76
contig_5896_pilon_pilon_1	3.1496	3249	0.0000	95.2909	3096	8	3	0.6778	2	2.32
contig_6724_pilon_pilon_1	3.5282	2925	0.0000	100.0000	2925	3	6	0.6184	4	1.05
contig_8096_pilon_pilon_1	8.4162	21677	0.0000	99.9493	21666	72	73	0.6406	5	8.26
contig_6936_pilon_pilon_1	7.5930	16719	0.0000	99.9940	16718	30	46	0.6514	6	5.93
contig_3960_pilon_pilon_1	8.8399	7490	0.0000	100.0000	7490	28	33	0.7016	9	3.44
contig_2221_pilon_pilon_1	19.9053	18909	0.0000	100.0000	18909	88	95	0.6562	19	6.24
contig_5260_pilon_pilon_1	9.8083	9658	0.0000	100.0000	9658	27	23	0.6763	10	2.75
contig_6813_pilon_pilon_1	15.8328	13938	0.0000	100.0000	13938	44	54	0.6359	16	4.70
contig_7634_pilon_pilon_1	4.3605	4716	0.0000	100.0000	4716	10	7	0.6699	4	1.41
contig_8264_pilon_pilon_1	6.6932	8266	0.0000	100.0000	8266	31	24	0.6573	6	3.49
contig_4019_pilon_pilon_1	37.6081	25371	0.0000	99.7753	25314	177	154	0.6598	37	7.62
contig_1288_pilon_pilon_1	11.0992	6057	0.0000	100.0000	6057	19	20	0.6490	9	4.73
contig_2557_pilon_pilon_1	24.8004	6374	0.0000	100.0000	6374	45	67	0.6181	22	10.56
contig_9807_pilon_pilon_1	9.3468	5000	0.0000	100.0000	5000	23	21	0.6589	9	3.11
contig_9892_pilon_pilon_1	3.2321	7278	0.0000	96.3864	7015	7	12	0.6332	4	1.44
contig_4711_pilon_pilon_1	38.8732	89536	0.0000	100.0000	89536	744	739	0.6715	33	22.54
contig_10060_pilon_pilon_1	9.6081	11544	0.0000	100.0000	11544	23	27	0.6312	9	3.34
contig_4759_pilon_pilon_1	6.5164	5141	0.0000	99.8638	5134	10	8	0.6553	6	2.84
contig_3911_pilon_pilon_1	27.9656	134992	0.0000	100.0000	134992	658	680	0.6495	28	8.08
contig_6659_pilon_pilon_1	6.8468	7916	0.0000	100.0000	7916	23	19	0.6311	6	3.44
contig_10673_pilon_pilon_1	32.7892	40427	0.0000	100.0000	40427	213	186	0.6638	32	10.51
contig_5515_pilon_pilon_1	4.9728	7131	0.0000	100.0000	7131	18	14	0.6609	5	2.28
contig_5568_pilon_pilon_1	7.2069	7679	0.0000	100.0000	7679	17	15	0.6359	7	2.54
contig_10343_pilon_pilon_1	7.3824	4997	0.0000	100.0000	4997	11	15	0.6893	8	2.65
contig_2142_pilon_pilon_1	7.2915	5770	0.0000	100.0000	5770	20	21	0.6651	7	3.79
contig_10530_pilon_pilon_1	13.9987	8742	0.0000	100.0000	8742	35	25	0.6792	14	3.25
contig_10474_pilon_pilon_1	12.5804	6559	0.0000	100.0000	6559	23	23	0.6647	13	2.41
contig_1614_pilon_pilon_1	11.4632	7347	0.0000	100.0000	7347	31	24	0.6533	10	5.42
contig_1209_pilon_pilon_1	52.8517	74858	0.0000	100.0000	74858	610	600	0.6563	39	36.16
contig_9778_pilon_pilon_1	22.8337	20633	0.0000	100.0000	20633	133	124	0.6827	23	5.50
contig_3285_pilon_pilon_1	26.9769	12114	0.0000	100.0000	12114	114	111	0.6656	14	23.54
contig_8955_pilon_pilon_1	7.8607	10464	0.0000	100.0000	10464	23	12	0.6293	8	1.43
contig_7262_pilon_pilon_1	23.8651	9005	0.0000	100.0000	9005	51	63	0.6453	23	4.89
contig_2095_pilon_pilon_1	11.6031	15050	0.0000	98.6844	14852	68	49	0.6364	11	6.87
contig_8183_pilon_pilon_1	5.7944	3672	0.0000	100.0000	3672	11	13	0.6526	6	2.16
contig_520_pilon_pilon_1	15.4844	15924	0.0000	100.0000	15924	75	72	0.6683	12	8.98
contig_3180_pilon_pilon_1	13.7649	8535	0.0000	100.0000	8535	36	35	0.6275	12	5.95
contig_8593_pilon_pilon_1	12.3972	5775	0.0000	100.0000	5775	20	15	0.6204	12	1.97
contig_7254_pilon_pilon_1	15.1327	8945	0.0000	100.0000	8945	39	42	0.6358	15	4.18
contig_438_pilon_pilon_1	34.4512	194879	0.0000	100.0000	194879	1244	1300	0.6512	34	9.27
contig_3481_pilon_pilon_1	3.6895	4409	0.0000	91.3359	4027	8	7	0.6725	2	2.88
contig_7475_pilon_pilon_1	13.0230	6699	0.0000	99.9851	6698	59	45	0.6145	6	16.26
contig_9984_pilon_pilon_1	23.2274	6873	0.0000	100.0000	6873	61	84	0.5616	8	25.03
contig_4662_pilon_pilon_1	19.5180	15354	0.0000	100.0000	15354	54	56	0.6611	19	4.04
contig_8226_pilon_pilon_1	15.7174	8783	0.0000	100.0000	8783	38	23	0.6444	14	5.93
contig_9126_pilon_pilon_1	40.0999	9366	0.0000	100.0000	9366	82	98	0.7317	28	30.29
contig_9952_pilon_pilon_1	15.2403	6678	0.0000	100.0000	6678	33	38	0.6949	7	15.48
contig_8950_pilon_pilon_1	12.9994	6746	0.0000	100.0000	6746	17	18	0.6447	13	2.22
contig_8778_pilon_pilon_1	3.4766	1920	0.0000	100.0000	1920	2	4	0.6567	4	0.85
contig_9349_pilon_pilon_1	2.9937	2863	0.0000	94.0971	2694	3	9	0.6339	3	1.41
contig_10470_pilon_pilon_1	12.4847	8690	0.0000	100.0000	8690	88	98	0.6470	8	19.07
contig_695_pilon_pilon_1	33.1719	150774	0.0000	100.0000	150774	1001	1007	0.6558	31	19.09
contig_10682_pilon_pilon_1	5.3020	7854	0.0000	99.9745	7852	16	12	0.6454	5	2.68
contig_2630_pilon_pilon_1	7.7877	3014	0.0000	100.0000	3014	12	13	0.6109	8	2.50
contig_5695_pilon_pilon_1	7.2027	7451	0.0000	100.0000	7451	14	5	0.6810	8	2.99
contig_3330_pilon_pilon_1	19.8716	38990	0.0000	100.0000	38990	182	190	0.6810	17	13.35
contig_5934_pilon_pilon_1	16.2294	8858	0.0000	100.0000	8858	35	35	0.6793	17	4.26
contig_1407_pilon_pilon_1	20.8170	17062	0.0000	100.0000	17062	92	105	0.6339	20	6.73
contig_8147_pilon_pilon_1	15.9227	18966	0.0000	100.0000	18966	89	99	0.6224	15	6.80
contig_6205_pilon_pilon_1	30.0849	104899	0.0000	100.0000	104899	553	543	0.6535	30	11.60
contig_180_pilon_pilon_1	44.1757	250662	0.0000	100.0000	250662	2411	2547	0.6527	35	33.89
contig_6598_pilon_pilon_1	5.7544	2924	0.0000	100.0000	2924	3	9	0.6585	6	2.88
contig_2357_pilon_pilon_1	43.8396	63062	0.0000	100.0000	63062	440	432	0.6672	34	25.30
contig_5406_pilon_pilon_1	14.6378	18974	0.0000	100.0000	18974	59	51	0.6624	15	5.30
contig_8698_pilon_pilon_1	33.4619	81162	0.0000	100.0000	81162	376	352	0.6505	33	5.82
contig_8368_pilon_pilon_1	18.7946	18303	0.0000	99.5574	18222	54	70	0.6646	20	8.62
contig_7794_pilon_pilon_1	6.2247	3791	0.0000	99.7890	3783	10	16	0.6236	3	4.85
contig_3754_pilon_pilon_1	22.7389	13617	0.0000	100.0000	13617	82	88	0.6489	20	9.59
contig_10426_pilon_pilon_1	0.9453	2174	0.0000	47.4701	1032	1	3	0.6052	0	1.23
contig_3576_pilon_pilon_1	11.8003	12814	0.0000	100.0000	12814	48	48	0.6861	12	4.53
contig_9172_pilon_pilon_1	21.1528	12797	0.0000	100.0000	12797	79	62	0.6416	20	9.39
contig_5830_pilon_pilon_1	4.2766	7824	0.0000	97.8144	7653	23	7	0.6508	4	3.16
contig_1539_pilon_pilon_1	37.6836	22182	0.0000	100.0000	22182	189	187	0.6627	27	33.93
contig_347_pilon_pilon_1	37.6739	333487	0.0000	100.0000	333487	2489	2519	0.6542	26	43.09
contig_2577_pilon_pilon_1	4.1144	3873	0.0000	100.0000	3873	8	8	0.7073	4	1.33
contig_10116_pilon_pilon_1	7.5338	5450	0.0000	100.0000	5450	25	22	0.6039	5	7.91
contig_3743_pilon_pilon_1	32.0398	125018	0.0000	100.0000	125018	566	565	0.6590	33	7.60
