#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
contig_10025	6.0570	13816	0.0000	99.5802	13758	16	19	0.6672	6	3.20
contig_10026	12.8239	46255	0.0000	100.0000	46255	92	86	0.6340	12	6.40
contig_10027	13.3177	49174	0.0000	100.0000	49174	101	104	0.6479	12	5.29
contig_10028	10.9982	8320	0.0000	100.0000	8320	23	18	0.6310	11	1.99
contig_10029	2.2335	5748	0.0000	89.5094	5145	2	8	0.6523	2	1.18
contig_1003	6.8712	6033	0.0000	100.0000	6033	7	11	0.6250	7	1.82
contig_10030	1.2236	1588	0.0000	97.6071	1550	1	1	0.0000	1	0.47
contig_10031	1.2210	2828	0.0000	85.3607	2414	2	5	0.4416	1	0.68
contig_10032	15.9316	17021	0.0000	100.0000	17021	46	32	0.6695	16	3.23
contig_10033	3.3025	2840	0.0000	99.9648	2839	2	3	0.6465	4	1.02
contig_10034	8.2669	6108	0.0000	100.0000	6108	12	14	0.6365	8	1.62
contig_10035	2.2796	4442	0.0000	97.7037	4340	4	6	0.6098	2	0.98
contig_10036	0.9830	3174	0.0000	68.1474	2163	2	2	0.6295	1	0.79
contig_10037	0.0000	651	0.0000	0.0000	0	0	0	0.0000	0	0.00
contig_10038	0.1153	746	0.0000	11.5282	86	1	0	0.5125	0	0.32
contig_10039	2.8122	740	0.0000	97.8378	724	0	4	0.0000	3	0.88
contig_1004	6.8123	13012	0.0000	90.1706	11733	19	18	0.6151	7	3.39
contig_10040	0.5972	792	0.0000	39.5202	313	1	1	0.0000	0	0.80
contig_10042	0.4673	1100	0.0000	46.7273	514	1	0	0.0000	0	0.50
contig_10043	1.9188	2229	0.0000	92.8219	2069	1	3	0.5965	2	0.90
contig_10044	3.1934	6169	0.0000	72.5239	4474	7	8	0.6395	4	2.33
contig_10045	5.7873	2783	0.0000	94.9335	2642	8	9	0.6963	7	2.71
contig_10046	3.4890	591	0.0000	100.0000	591	3	2	0.5924	4	0.72
contig_10048	2.7293	1995	0.0000	100.0000	1995	7	1	0.5715	3	1.17
contig_1005	6.5989	7702	0.0000	100.0000	7702	13	16	0.6893	6	3.56
contig_10050	8.2365	2871	0.0000	100.0000	2871	10	12	0.6370	8	1.80
contig_10053	1.5182	2111	0.0000	100.0000	2111	1	1	0.0000	2	0.50
contig_10054	13.0853	8312	0.0000	100.0000	8312	19	23	0.6572	13	2.89
contig_10055	0.4711	588	0.0000	47.1088	277	1	0	0.4489	0	0.50
contig_10056	1.7090	2907	0.0000	90.7809	2639	2	5	0.6029	2	0.94
contig_10058	2.3472	1319	0.0000	98.9386	1305	2	2	0.6979	2	0.74
contig_10059	18.6482	18646	0.0000	100.0000	18646	39	44	0.6772	19	3.61
contig_1006	4.2908	11343	0.0000	90.0026	10209	10	9	0.6154	5	2.60
contig_10060	18.8537	19081	0.0000	100.0000	19081	44	46	0.6624	19	5.75
contig_10061	2.4228	6514	0.0000	68.1455	4439	9	6	0.5870	2	2.30
contig_10062	5.3829	5401	0.0000	100.0000	5401	11	10	0.6354	5	1.31
contig_10063	15.7933	25305	0.0000	100.0000	25305	48	73	0.6435	14	4.43
contig_10064	6.9089	10385	0.0000	83.8999	8713	16	15	0.6506	9	4.40
contig_10065	18.8278	49359	0.0000	100.0000	49359	133	117	0.6470	18	5.64
contig_10067	8.8659	3280	0.0000	100.0000	3280	10	8	0.6572	9	1.59
contig_10069	6.3677	1474	0.0000	100.0000	1474	8	4	0.6007	6	0.66
contig_1007	8.4763	14179	0.0000	100.0000	14179	24	17	0.6410	9	3.38
contig_10070	2.1636	5239	0.0000	80.1489	4199	2	5	0.7249	2	1.41
contig_10071	3.0665	5217	0.0000	91.5660	4777	3	6	0.6610	3	1.50
contig_10072	14.2191	14931	0.0000	100.0000	14931	29	26	0.6574	15	3.83
contig_10073	5.5663	4319	0.0000	94.2579	4071	8	10	0.7124	5	2.89
contig_10074	3.4206	4536	0.0000	92.1517	4180	13	11	0.6584	3	2.43
contig_10075	6.2957	4271	0.0000	99.9766	4270	15	7	0.6306	6	2.87
contig_10076	1.3336	2734	0.0000	64.1917	1755	1	4	0.6759	1	1.15
contig_10077	1.3696	5674	0.0000	93.7434	5319	4	3	0.5685	1	0.73
contig_10078	0.9256	1800	0.0000	92.5556	1666	1	0	0.0000	1	0.26
contig_10079	3.3765	1429	0.0000	100.0000	1429	5	1	0.6278	3	0.77
contig_1008	5.1148	6026	0.0000	100.0000	6026	14	12	0.6652	5	2.72
contig_10080	12.7924	4866	0.0000	100.0000	4866	14	25	0.6736	13	2.71
contig_10081	5.0457	3763	0.0000	71.5652	2693	3	12	0.6520	7	3.94
contig_10082	5.8465	4260	0.0000	100.0000	4260	7	8	0.7032	6	1.62
contig_10083	4.1934	3645	0.0000	100.0000	3645	6	5	0.6495	4	1.20
contig_10085	6.5043	2768	0.0000	100.0000	2768	7	5	0.6389	6	0.94
contig_10086	0.7865	3419	0.0000	66.3937	2270	2	1	0.6408	1	0.64
contig_10087	5.2163	1410	0.0000	100.0000	1410	2	6	0.6590	5	0.54
contig_10088	1.6903	1130	0.0000	63.2743	715	2	3	0.6365	2	1.41
contig_1009	6.9308	4262	0.0000	100.0000	4262	9	8	0.6230	8	1.58
contig_10090	2.6513	2521	0.0000	90.7576	2288	5	4	0.6430	3	1.32
contig_10091	2.4105	3391	0.0000	100.0000	3391	5	4	0.6048	3	1.20
contig_10092	6.9957	4199	0.0000	100.0000	4199	9	4	0.6161	7	1.88
contig_10093	0.0763	2674	0.0000	7.6290	204	0	1	0.5837	0	0.27
contig_10094	10.1826	17719	0.0000	96.0269	17015	29	24	0.6330	9	6.90
contig_10095	15.2984	19528	0.0000	100.0000	19528	39	31	0.6293	14	4.12
contig_10096	8.3058	6590	0.0000	100.0000	6590	11	12	0.6397	8	1.54
contig_10097	3.4929	7298	0.0000	95.8619	6996	8	10	0.6354	4	1.93
contig_10098	1.5765	3747	0.0000	70.9634	2659	4	3	0.6599	1	1.37
contig_10099	6.6285	3629	0.0000	94.8195	3441	15	17	0.5454	5	4.70
contig_101	15.8107	78607	0.0000	100.0000	78607	158	155	0.6429	15	3.95
contig_1010	3.7996	4840	0.0000	72.2934	3499	11	13	0.6343	3	3.61
contig_10100	4.1025	3706	0.0000	99.4334	3685	6	7	0.6139	4	2.63
contig_10101	5.1921	5717	0.0000	86.0066	4917	13	17	0.7186	3	4.71
contig_10102	0.8006	3170	0.0000	49.3060	1563	2	5	0.6776	0	0.98
contig_10103	8.7734	1090	0.0000	100.0000	1090	5	7	0.5721	9	1.15
contig_10104	2.1942	1874	0.0000	76.3074	1430	5	0	0.6040	2	1.61
contig_10105	8.6923	520	0.0000	100.0000	520	5	6	0.5249	9	2.33
contig_10106	1.1485	653	0.0000	76.4165	499	1	1	0.6951	1	0.77
contig_10107	3.8902	1229	0.0000	100.0000	1229	4	3	0.5578	4	1.22
contig_10108	2.9560	6043	0.0000	99.9007	6037	7	6	0.6500	2	1.54
contig_10109	3.1491	1335	0.0000	100.0000	1335	2	3	0.5995	3	0.49
contig_1011	3.0099	3439	0.0000	67.5778	2324	7	7	0.6942	2	2.68
contig_10110	14.1864	36396	0.0000	100.0000	36396	92	70	0.6521	15	3.47
contig_10112	0.6990	1465	0.0000	40.8191	598	3	0	0.5849	0	0.98
contig_10113	4.8019	6407	0.0000	98.1739	6290	10	12	0.6326	5	2.12
contig_10114	5.6197	9530	0.0000	99.9056	9521	16	15	0.6888	6	2.59
contig_10115	1.9293	2504	0.0000	83.1070	2081	2	7	0.6540	2	1.34
contig_10116	13.3760	7122	0.0000	100.0000	7122	13	21	0.6332	13	2.73
contig_10117	2.4947	3137	0.0000	99.8725	3133	4	5	0.7141	2	1.05
contig_10118	3.1156	2743	0.0000	100.0000	2743	1	5	0.6509	3	1.52
contig_10119	4.2366	1361	0.0000	91.2564	1242	2	5	0.0000	5	2.25
contig_1012	3.4283	5865	0.0000	93.2651	5470	5	11	0.6336	4	2.07
contig_10120	5.8550	3201	0.0000	100.0000	3201	7	6	0.6617	6	1.56
contig_10121	2.8637	3397	0.0000	82.2490	2794	8	4	0.6588	2	2.35
contig_10122	4.1350	4015	0.0000	100.0000	4015	8	6	0.5985	4	1.45
contig_10123	14.8471	60180	0.0000	100.0000	60180	120	108	0.6464	15	5.10
contig_10124	2.1906	2923	0.0000	68.6281	2006	5	2	0.0000	1	2.20
contig_10125	0.2757	2728	0.0000	27.5660	752	2	0	0.5408	0	0.45
contig_10126	3.6563	4227	0.0000	92.8081	3923	8	4	0.5858	3	2.15
contig_10127	3.4177	3641	0.0000	99.9725	3640	7	3	0.0000	4	1.75
contig_10128	2.2575	4478	0.0000	94.9084	4250	7	4	0.5755	2	1.07
contig_10129	4.1290	6649	0.0000	100.0000	6649	9	11	0.6209	4	2.20
contig_1013	2.9736	3111	0.0000	98.3928	3061	2	5	0.0000	3	0.97
contig_10130	3.7370	1707	0.0000	100.0000	1707	3	3	0.6754	4	1.58
contig_10131	2.3770	6414	0.0000	94.9641	6091	10	7	0.6136	2	1.49
contig_10132	1.9629	4177	0.0000	90.9026	3797	4	3	0.6279	2	0.86
contig_10133	10.9224	7359	0.0000	100.0000	7359	17	16	0.6655	11	3.85
contig_10134	7.1126	14741	0.0000	100.0000	14741	18	24	0.6488	7	1.84
contig_10135	14.9065	17017	0.0000	100.0000	17017	40	38	0.6383	14	3.97
contig_10136	4.5446	4297	0.0000	100.0000	4297	6	6	0.6330	5	1.90
contig_10137	8.8873	8748	0.0000	100.0000	8748	15	15	0.6534	9	2.46
contig_10139	12.6031	11054	0.0000	100.0000	11054	11	24	0.6286	12	3.00
contig_1014	20.9980	88448	0.0000	100.0000	88448	226	264	0.6455	21	5.37
contig_10140	12.0162	15596	0.0000	100.0000	15596	23	35	0.6422	11	3.63
contig_10141	4.5162	9838	0.0000	92.3765	9088	14	20	0.6394	4	2.98
contig_10142	8.4968	17110	0.0000	100.0000	17110	29	44	0.6691	9	2.75
contig_10143	3.7948	6404	0.0000	99.7502	6388	8	10	0.6352	4	1.45
contig_10144	14.7823	6990	0.0000	100.0000	6990	22	23	0.6410	15	2.50
contig_10145	0.9855	2834	0.0000	73.0416	2070	1	3	0.6974	1	0.72
contig_10146	17.8717	13325	0.0000	100.0000	13325	47	43	0.6354	17	4.88
contig_10147	1.2839	2504	0.0000	73.8019	1848	2	2	0.6699	2	0.86
contig_10148	14.0549	7876	0.0000	100.0000	7876	12	15	0.6500	15	2.68
contig_10149	6.4488	4802	0.0000	100.0000	4802	10	14	0.6796	7	2.64
contig_1015	17.0665	42584	0.0000	100.0000	42584	121	122	0.6549	16	6.81
contig_10150	0.5785	1713	0.0000	57.8517	991	1	0	0.0000	1	0.49
contig_10151	4.3781	1153	0.0000	100.0000	1153	7	2	0.5558	5	0.80
contig_10152	5.3398	9296	0.0000	99.9570	9292	18	12	0.6748	5	1.94
contig_10153	8.6706	8512	0.0000	99.9648	8509	17	15	0.6475	8	2.12
contig_10154	7.7985	10351	0.0000	100.0000	10351	12	21	0.6508	8	2.97
contig_10155	3.1298	3297	0.0000	100.0000	3297	5	11	0.6674	2	1.74
contig_10156	2.6893	2060	0.0000	93.3495	1923	6	2	0.5815	1	2.37
contig_10157	2.5723	1639	0.0000	100.0000	1639	1	4	0.5979	2	0.89
contig_10158	10.6233	21231	0.0000	100.0000	21231	46	52	0.6621	10	5.18
contig_10159	21.0685	22419	0.0000	100.0000	22419	52	71	0.6543	21	2.94
contig_1016	16.8904	38850	0.0000	100.0000	38850	100	102	0.6448	17	4.07
contig_10160	6.1702	2727	0.0000	93.3627	2546	10	7	0.6420	7	3.31
contig_10161	6.1037	1774	0.0000	100.0000	1774	5	4	0.7359	6	0.86
contig_10163	9.9912	5010	0.0000	100.0000	5010	12	16	0.6370	10	2.33
contig_10164	4.0954	5406	0.0000	97.5398	5273	9	15	0.6128	4	2.25
contig_10165	5.1556	7267	0.0000	100.0000	7267	13	20	0.6718	5	2.80
contig_10166	14.2352	7555	0.0000	99.9868	7554	22	27	0.6572	14	2.60
contig_10167	9.7329	2677	0.0000	100.0000	2677	12	8	0.6744	10	2.02
contig_10169	1.3524	2616	0.0000	88.8761	2325	3	2	0.6026	1	0.76
contig_1017	9.5033	19197	0.0000	100.0000	19197	38	35	0.6526	10	3.33
contig_10170	5.7099	8735	0.0000	100.0000	8735	14	18	0.6295	6	2.20
contig_10171	20.0039	75649	0.0000	100.0000	75649	177	220	0.6546	21	7.13
contig_10172	14.3334	26119	0.0000	100.0000	26119	45	52	0.6433	15	3.03
contig_10173	1.7999	4787	0.0000	90.4115	4328	3	4	0.5401	2	1.05
contig_10174	12.6686	10431	0.0000	100.0000	10431	34	18	0.6331	12	2.85
contig_10175	5.5134	3944	0.0000	100.0000	3944	7	10	0.6012	6	1.18
contig_10176	0.4653	1844	0.0000	40.3471	744	1	2	0.5800	0	0.61
contig_10177	5.0201	2790	0.0000	85.9140	2397	1	13	0.6501	6	2.73
contig_10178	8.8974	3128	0.0000	100.0000	3128	8	8	0.5841	9	1.07
contig_10179	5.2245	9922	0.0000	100.0000	9922	10	18	0.6651	5	1.57
contig_1018	12.6360	13090	0.0000	100.0000	13090	28	38	0.6392	13	2.80
contig_10180	7.8084	2625	0.0000	100.0000	2625	4	13	0.0000	7	2.96
contig_10181	7.2207	1994	0.0000	100.0000	1994	7	4	0.6531	8	2.61
contig_10182	9.8654	12800	0.0000	99.9531	12794	22	14	0.6553	11	4.20
contig_10183	6.3035	8187	0.0000	100.0000	8187	17	11	0.6564	7	1.73
contig_10184	5.0725	9015	0.0000	100.0000	9015	15	17	0.6421	5	2.01
contig_10185	10.7938	11146	0.0000	100.0000	11146	19	14	0.6521	11	2.99
contig_10187	0.6343	968	0.0000	63.4298	614	1	1	0.6248	1	0.48
contig_10188	0.5667	1380	0.0000	38.2609	528	2	1	0.0000	0	0.78
contig_10189	4.8179	1971	0.0000	100.0000	1971	3	5	0.7036	5	0.86
contig_1019	17.5807	237574	0.0000	100.0000	237574	533	571	0.6587	18	6.36
contig_10190	5.8971	4907	0.0000	99.8981	4902	8	10	0.6368	5	3.09
contig_10191	4.2080	8934	0.0000	99.9776	8932	8	14	0.6316	4	1.93
contig_10192	9.6691	8673	0.0000	99.9769	8671	16	13	0.6116	11	4.47
contig_10193	4.3285	7940	0.0000	99.8363	7927	12	8	0.6326	4	2.00
contig_10194	6.1535	6652	0.0000	99.3987	6612	19	8	0.6116	6	1.69
contig_10195	16.7578	33466	0.0000	100.0000	33466	83	88	0.6395	16	6.87
contig_10196	1.8296	4254	0.0000	85.3315	3630	6	4	0.5661	1	1.31
contig_10197	2.2516	1451	0.0000	100.0000	1451	1	3	0.5861	2	0.67
contig_10198	3.1072	2267	0.0000	98.2797	2228	9	4	0.0000	2	1.92
contig_10199	11.3787	4854	0.0000	99.9588	4852	16	18	0.6563	12	4.65
contig_102	12.8153	44262	0.0000	99.9751	44251	82	90	0.6342	12	7.89
contig_1020	1.2531	4156	0.0000	80.9673	3365	3	4	0.6640	1	0.86
contig_10200	13.6293	9359	0.0000	100.0000	9359	30	19	0.7111	12	3.98
contig_10202	4.5521	6329	0.0000	99.9684	6327	12	7	0.6230	4	1.69
contig_10203	7.9966	5868	0.0000	100.0000	5868	11	6	0.6038	9	2.42
contig_10204	7.1700	4577	0.0000	100.0000	4577	13	11	0.6226	6	2.50
contig_10205	3.7778	6589	0.0000	96.5093	6359	7	11	0.6362	4	1.82
contig_10206	13.5437	6036	0.0000	99.8840	6029	29	25	0.6114	17	8.29
contig_10207	17.7474	3286	0.0000	100.0000	3286	19	11	0.6584	18	2.94
contig_10209	3.9024	5080	0.0000	88.2087	4481	6	12	0.6083	3	2.83
contig_1021	8.6581	7738	0.0000	100.0000	7738	14	17	0.6143	8	2.19
contig_10210	5.0651	11735	0.0000	100.0000	11735	17	13	0.6026	5	1.82
contig_10211	5.1581	3524	0.0000	100.0000	3524	6	10	0.6040	5	2.07
contig_10212	10.8108	4868	0.0000	100.0000	4868	13	20	0.5683	10	3.54
contig_10213	4.9129	1826	0.0000	73.6583	1345	6	8	0.6174	4	4.12
contig_10214	5.0442	5000	0.0000	100.0000	5000	12	8	0.6383	5	1.16
contig_10215	3.5775	4845	0.0000	98.6997	4782	5	7	0.6371	4	1.21
contig_10216	11.4456	7222	0.0000	100.0000	7222	16	16	0.6609	11	2.13
contig_10217	5.4288	13543	0.0000	99.9557	13537	29	28	0.7320	4	2.66
contig_10218	2.6958	1121	0.0000	98.1267	1100	4	1	0.5657	3	1.32
contig_10219	3.2429	4574	0.0000	91.1019	4167	6	8	0.6076	2	3.13
contig_1022	5.0162	1792	0.0000	100.0000	1792	3	8	0.6532	5	3.12
contig_10220	3.5640	1766	0.0000	99.8301	1763	3	4	0.5828	4	0.86
contig_10221	3.9090	4715	0.0000	92.6829	4370	9	8	0.5831	3	3.14
contig_10222	19.8884	217444	0.0000	100.0000	217444	570	590	0.6559	19	6.44
contig_10223	13.2902	11289	0.0000	100.0000	11289	25	30	0.6314	12	3.43
contig_10224	6.6965	11934	0.0000	100.0000	11934	17	18	0.6282	7	2.35
contig_10225	5.0679	3741	0.0000	100.0000	3741	2	7	0.6637	5	1.46
contig_10226	9.4916	8487	0.0000	100.0000	8487	12	24	0.6298	10	2.11
contig_10227	3.6217	3947	0.0000	100.0000	3947	6	3	0.5917	3	1.34
contig_10228	2.9486	3327	0.0000	81.8455	2723	6	6	0.5752	3	2.19
contig_10229	0.8701	1401	0.0000	61.4561	861	1	1	0.0000	1	0.79
contig_10230	8.1450	12165	0.0000	100.0000	12165	22	21	0.6624	8	2.92
contig_10231	4.7134	9720	0.0000	100.0000	9720	6	17	0.6687	5	2.01
contig_10232	9.6754	15005	0.0000	100.0000	15005	32	21	0.6749	9	2.72
contig_10235	10.2902	23407	0.0000	100.0000	23407	42	39	0.6383	11	4.22
contig_10236	11.8619	38438	0.0000	100.0000	38438	76	64	0.6412	12	3.60
contig_10237	3.0349	4670	0.0000	84.3683	3940	10	11	0.6609	2	2.69
contig_10238	3.0363	2810	0.0000	100.0000	2810	6	4	0.6274	3	0.58
contig_1024	13.8798	6181	0.0000	100.0000	6181	22	13	0.6180	14	2.09
contig_10240	3.5588	2033	0.0000	100.0000	2033	4	2	0.6179	4	0.55
contig_10241	5.9165	1641	0.0000	73.0652	1199	11	6	0.0000	5	5.26
contig_10242	2.4608	1289	0.0000	100.0000	1289	4	3	0.6668	2	0.77
contig_10243	2.7973	2891	0.0000	89.4500	2586	4	4	0.7062	3	1.29
contig_10244	11.6465	4951	0.0000	100.0000	4951	19	19	0.6956	11	3.12
contig_10245	9.0134	8050	0.0000	100.0000	8050	13	15	0.6404	9	2.05
contig_10246	1.0891	5455	0.0000	66.5445	3630	2	4	0.0000	1	1.02
contig_10247	2.3177	1725	0.0000	98.0290	1691	3	1	0.6251	3	1.25
contig_10248	2.0338	798	0.0000	78.5714	627	2	2	0.7555	3	1.23
contig_10249	8.5506	8638	0.0000	100.0000	8638	11	10	0.6476	8	2.95
contig_1025	3.2473	9366	0.0000	100.0000	9366	11	6	0.6082	3	1.31
contig_10250	2.4872	7450	0.0000	92.0805	6860	12	11	0.6404	2	2.41
contig_10251	1.4812	4208	0.0000	65.1378	2741	7	7	0.6289	1	1.43
contig_10252	7.2348	2956	0.0000	100.0000	2956	8	7	0.6473	8	1.16
contig_10253	11.0520	30250	0.0000	100.0000	30250	50	71	0.7054	11	3.63
contig_10254	6.7375	19250	0.0000	96.6234	18600	31	23	0.6536	6	3.82
contig_10257	4.4884	1036	0.0000	100.0000	1036	3	4	0.6264	5	0.96
contig_10258	0.5761	1406	0.0000	48.0085	675	0	2	0.5251	0	0.66
contig_10259	10.8070	9478	0.0000	100.0000	9478	24	23	0.6352	11	3.70
contig_1026	5.1236	2015	0.0000	100.0000	2015	3	6	0.6201	5	1.19
contig_10260	2.2571	4100	0.0000	72.4634	2971	4	8	0.0000	3	1.77
contig_10261	4.0017	599	0.0000	100.0000	599	3	3	0.5599	4	0.65
contig_10262	1.9686	5289	0.0000	88.4099	4676	6	5	0.6184	2	1.21
contig_10263	7.3882	14541	0.0000	100.0000	14541	19	20	0.6598	8	2.36
contig_10264	6.2678	16700	0.0000	100.0000	16700	25	20	0.6459	6	2.48
contig_10265	7.4913	4185	0.0000	98.0645	4104	21	8	0.6453	7	5.54
contig_10266	1.0000	1351	0.0000	100.0000	1351	0	1	0.5823	1	0.03
contig_10267	3.0442	1832	0.0000	85.4258	1565	5	3	0.6868	3	1.85
contig_10268	2.7845	2311	0.0000	100.0000	2311	4	6	0.7055	3	1.13
contig_10269	7.5250	7994	0.0000	100.0000	7994	16	22	0.6362	7	2.27
contig_1027	1.2844	1547	0.0000	100.0000	1547	1	1	0.6405	1	0.45
contig_10272	1.5887	710	0.0000	83.8028	595	1	1	0.6505	2	0.75
contig_10273	5.8596	6289	0.0000	99.9523	6286	11	9	0.6758	6	2.10
contig_10274	1.8945	1971	0.0000	63.4196	1250	5	1	0.5860	2	1.70
contig_10276	0.8587	3539	0.0000	48.2622	1708	2	2	0.0000	0	0.98
contig_10277	2.6192	3936	0.0000	59.2226	2331	3	4	0.6903	2	2.54
contig_10278	8.6233	5402	0.0000	100.0000	5402	11	14	0.6488	8	2.56
contig_1028	8.7778	23207	0.0000	100.0000	23207	35	32	0.6504	9	3.28
contig_10280	5.3943	4172	0.0000	100.0000	4172	9	3	0.7302	5	1.76
contig_10281	0.4299	3124	0.0000	42.9898	1343	0	2	0.0000	0	0.50
contig_10282	2.9423	2966	0.0000	96.6622	2867	5	3	0.6512	3	1.44
contig_10283	11.8047	7594	0.0000	100.0000	7594	22	19	0.6161	11	2.17
contig_10284	0.0000	1604	0.0000	0.0000	0	0	0	0.0000	0	0.00
contig_10285	12.7002	924	0.0000	96.1039	888	20	0	0.7144	14	6.02
contig_10286	6.0936	3428	0.0000	100.0000	3428	8	11	0.5965	5	1.88
contig_10287	8.0251	1751	0.0000	97.2016	1702	9	7	0.6658	8	3.80
contig_10288	3.0480	2544	0.0000	98.7421	2512	2	8	0.6555	2	1.95
contig_10289	2.4357	3849	0.0000	79.0335	3042	5	4	0.6020	2	2.58
contig_1029	12.4665	25486	0.0000	100.0000	25486	49	52	0.6538	13	3.17
contig_10290	4.4268	10996	0.0000	82.0389	9021	9	23	0.6753	5	3.17
contig_10291	5.5440	6005	0.0000	100.0000	6005	9	6	0.6663	6	1.94
contig_10292	3.9904	4575	0.0000	99.9344	4572	5	3	0.6753	4	0.92
contig_10293	3.7674	7269	0.0000	94.0707	6838	6	9	0.6321	4	1.56
contig_10294	2.2693	4776	0.0000	90.0335	4300	8	6	0.6769	2	1.38
contig_10295	4.9876	4692	0.0000	94.8636	4451	16	10	0.6254	2	4.21
contig_10296	12.6953	5363	0.0000	100.0000	5363	15	14	0.6250	13	1.63
contig_10297	1.0170	4052	0.0000	87.7345	3555	2	1	0.5641	1	0.51
contig_10298	4.2607	6568	0.0000	100.0000	6568	9	12	0.6345	3	2.99
contig_10299	1.1814	6438	0.0000	71.8391	4625	3	7	0.6682	1	0.92
contig_103	15.5210	82977	0.0000	100.0000	82977	161	163	0.6545	15	4.83
contig_1030	0.0000	922	0.0000	0.0000	0	0	0	0.0000	0	0.00
contig_10300	1.3127	3630	0.0000	75.3719	2736	3	2	0.6682	2	0.88
contig_10301	7.1130	5777	0.0000	100.0000	5777	9	13	0.6199	7	2.62
contig_10302	6.3954	6981	0.0000	100.0000	6981	13	13	0.6627	6	2.66
contig_10303	9.1707	8612	0.0000	100.0000	8612	11	15	0.6218	10	1.56
contig_10304	0.4334	3027	0.0000	29.4681	892	3	3	0.6316	0	0.79
contig_10305	12.2839	7280	0.0000	100.0000	7280	13	18	0.6256	12	2.05
contig_10306	5.0687	4948	0.0000	100.0000	4948	11	10	0.6612	3	2.96
contig_10307	0.2052	1004	0.0000	20.5179	206	0	1	0.0000	0	0.40
contig_10308	2.8690	3023	0.0000	99.9338	3021	2	6	0.6031	3	1.33
contig_10309	3.5667	540	0.0000	99.4444	537	2	3	0.6735	4	1.20
contig_1031	3.5424	1427	0.0000	64.8213	925	9	1	0.6497	4	3.21
contig_10310	14.3552	20631	0.0000	99.9903	20629	53	37	0.6518	14	4.25
contig_10311	10.0590	26564	0.0000	99.9887	26561	53	54	0.6469	9	3.77
contig_10312	6.1911	17109	0.0000	99.6142	17043	19	36	0.6426	6	3.07
contig_10313	5.1364	7596	0.0000	100.0000	7596	10	8	0.6432	5	1.45
contig_10314	16.1886	9903	0.0000	100.0000	9903	27	24	0.6568	17	3.55
contig_10315	13.0184	4400	0.0000	100.0000	4400	12	11	0.6278	13	1.71
contig_10316	8.2402	8938	0.0000	100.0000	8938	23	9	0.6234	9	2.22
contig_10317	2.2768	3577	0.0000	59.0718	2113	13	3	0.6481	1	3.68
contig_10318	9.6442	4975	0.0000	100.0000	4975	9	8	0.6164	9	1.41
contig_10319	3.1134	1499	0.0000	95.7972	1436	1	6	0.5438	3	2.08
contig_1032	3.2202	5723	0.0000	87.6463	5016	14	6	0.8090	3	1.87
