#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
contig_1245	3.7188	10025	0.0000	87.2618	8748	8	11	0.6516	4	2.01
contig_1246	9.2369	171908	0.0000	100.0000	171908	219	204	0.6593	8	4.42
contig_1247	7.6864	134304	0.0000	100.0000	134304	139	140	0.6550	7	3.51
contig_1248	9.7091	612369	0.0000	100.0000	612369	689	662	0.6467	9	4.29
contig_1249	12.7273	30672	0.0000	100.0000	30672	44	46	0.6580	14	4.43
contig_125	10.3115	117283	0.0000	100.0000	117283	141	150	0.6555	10	3.93
contig_1250	15.7741	181401	0.0000	100.0000	181401	282	285	0.6588	16	4.73
contig_1251	5.6168	9427	0.0000	99.8091	9409	16	12	0.6594	5	3.61
contig_1252	14.6419	145150	0.0000	100.0000	145150	215	181	0.6519	15	3.95
contig_1253	3.9683	24446	0.0000	99.0755	24220	20	17	0.6690	3	2.70
contig_1254	8.7636	25495	0.0000	100.0000	25495	26	25	0.6678	9	2.38
contig_1256	6.0838	10185	0.0000	100.0000	10185	14	8	0.6559	6	1.43
contig_1257	10.9813	27276	0.0000	99.9927	27274	31	32	0.6694	11	3.12
contig_1258	8.4043	29904	0.0000	100.0000	29904	32	30	0.6650	9	3.93
contig_1259	12.5041	31990	0.0000	100.0000	31990	39	40	0.6438	12	2.17
contig_1260	6.6303	31794	0.0000	99.9748	31786	32	30	0.6312	7	2.61
contig_1261	9.6346	33672	0.0000	100.0000	33672	45	46	0.6793	9	4.22
contig_1265	16.4182	262413	0.0000	100.0000	262413	438	429	0.6773	14	8.85
contig_1269	5.1067	7488	0.0000	98.5844	7382	11	13	0.8013	5	1.64
contig_127	129.5125	72064	0.0000	100.0000	72064	979	972	0.6345	9	250.09
contig_1271	40.6306	101416	0.0000	100.0000	101416	305	681	0.6964	20	47.21
contig_1272	8.8720	15276	0.0000	99.5090	15201	28	27	0.6309	7	4.43
contig_1274	6929.0667	3495	0.0000	100.0000	3495	4756	5177	0.4379	6978	207.24
contig_1275	29.3317	8527	0.0000	99.0149	8443	96	7	0.8637	24	24.06
contig_1276	9.9503	32791	0.0000	100.0000	32791	39	39	0.7030	10	3.33
contig_1277	6.3942	8052	0.0000	100.0000	8052	12	11	0.6750	6	2.43
contig_1278	13.4920	60728	0.0000	100.0000	60728	89	78	0.6708	13	3.94
contig_1279	2.4178	12242	0.0000	89.4707	10953	12	10	0.6405	3	1.54
contig_128	11.2170	252925	0.0000	100.0000	252925	334	333	0.6581	9	6.19
contig_1280	11.4725	25275	0.0000	99.9881	25272	33	25	0.6635	12	1.82
contig_1281	2.2328	11894	0.0000	91.4495	10877	18	6	0.6366	2	1.35
contig_1282	6.6758	17028	0.0000	100.0000	17028	28	14	0.6616	7	2.21
contig_1283	10.1759	113225	0.0000	100.0000	113225	123	122	0.6409	10	2.88
contig_1284	10.8020	155690	0.0000	100.0000	155690	184	192	0.6563	10	3.17
contig_1285	3.7082	15828	0.0000	91.7488	14522	15	12	0.6715	4	2.14
contig_1286	2.7817	13080	0.0000	86.2844	11286	15	8	0.6705	3	2.11
contig_1287	7.2622	31433	0.0000	100.0000	31433	49	51	0.6778	7	2.24
contig_1288	1.8824	10280	0.0000	85.5350	8793	7	8	0.6524	2	1.18
contig_1289	1.8854	8217	0.0000	100.0000	8217	5	4	0.6597	2	0.82
contig_129	12.5895	185736	0.0000	99.9984	185733	254	217	0.6504	11	7.04
contig_1290	7.9622	31354	0.0000	100.0000	31354	37	30	0.6532	7	3.70
contig_1291	17.0627	50505	0.0000	100.0000	50505	77	52	0.7189	18	3.31
contig_1292	9.5681	16361	0.0000	100.0000	16361	17	27	0.6512	10	2.14
contig_1293	4.0741	16209	0.0000	100.0000	16209	14	16	0.6586	4	1.64
contig_1294	1.6518	1255	0.0000	90.4382	1135	2	3	0.6179	2	0.79
contig_1295	2.7713	2090	0.0000	100.0000	2090	2	3	0.5941	3	0.73
contig_1296	11.5646	339564	0.0000	100.0000	339564	427	426	0.6500	12	4.14
contig_1297	4.6893	26027	0.0000	100.0000	26027	28	25	0.6280	4	2.36
contig_1298	14.7661	82814	0.0000	100.0000	82814	158	130	0.6717	14	3.82
contig_1299	8.4700	25456	0.0000	100.0000	25456	32	31	0.6529	9	3.00
contig_13	10.3252	792874	0.0000	100.0000	792874	923	955	0.6499	9	4.93
contig_130	10.4125	67937	0.0000	100.0000	67937	78	70	0.6642	9	4.83
contig_1301	7.1705	13439	0.0000	100.0000	13439	15	13	0.6674	7	1.97
contig_1303	4.3181	2751	0.0000	99.8909	2748	6	3	0.6906	5	2.19
contig_1304	0.9975	5622	0.0000	65.0836	3659	1	5	0.0000	1	0.92
contig_1305	0.6940	4517	0.0000	57.5161	2598	0	2	0.0000	1	0.67
contig_131	9.7225	21283	0.0000	100.0000	21283	35	21	0.6544	10	2.31
contig_1311	3.9420	10566	0.0000	82.4910	8716	16	15	0.6961	3	3.19
contig_1312	9.6109	23836	0.0000	99.9832	23832	52	44	0.6483	8	5.23
contig_1313	15.4664	76452	0.0000	100.0000	76452	99	105	0.6718	16	3.95
contig_1314	11.5173	263064	0.0000	100.0000	263064	392	365	0.6522	11	4.72
contig_1315	9.7957	126087	0.0000	100.0000	126087	153	171	0.6614	9	4.51
contig_1316	11.0133	108866	0.0000	100.0000	108866	130	139	0.6720	11	4.39
contig_1317	11.2942	146730	0.0000	100.0000	146730	202	169	0.6484	11	3.39
contig_1318	10.5546	101548	0.0000	100.0000	101548	141	144	0.6566	10	4.79
contig_132	17.4534	175561	0.0000	100.0000	175561	345	464	0.6527	13	24.84
contig_1322	3.4637	1393	0.0000	100.0000	1393	3	2	0.7328	3	0.70
contig_1326	0.0000	720	0.0000	0.0000	0	0	0	0.0000	0	0.00
contig_1327	8.9480	212972	0.0000	100.0000	212972	223	231	0.6670	9	2.90
contig_1328	13.0789	124128	0.0000	96.4988	119782	178	218	0.6607	13	4.88
contig_133	14.4187	59440	0.0000	99.9899	59434	90	96	0.6554	13	7.46
contig_1330	13.3369	249420	0.0000	100.0000	249420	325	346	0.6678	12	6.06
contig_1331	12.8831	43624	0.0000	100.0000	43624	58	108	0.8118	12	4.77
contig_1332	5.4227	35890	0.0000	100.0000	35890	34	36	0.6354	5	2.50
contig_1335	10.8716	35437	0.0000	99.9915	35434	48	42	0.6539	11	4.98
contig_1336	10.0310	232762	0.0000	100.0000	232762	270	265	0.6625	10	3.52
contig_1337	3.5947	18774	0.0000	100.0000	18774	10	12	0.6440	3	2.01
contig_1338	0.3701	970	0.0000	37.0103	359	1	0	0.0000	0	0.48
contig_1339	3.4612	13689	0.0000	99.9927	13688	11	15	0.6353	3	2.05
contig_134	17.2011	91015	0.0000	100.0000	91015	162	162	0.6663	10	15.59
contig_1340	1.3974	15004	0.0000	77.4127	11615	9	9	0.6243	1	1.00
contig_1341	0.6445	3288	0.0000	43.5523	1432	2	2	0.5891	0	0.87
contig_1342	15.7543	14712	0.0000	100.0000	14712	18	25	0.7062	16	1.20
contig_1343	9.8864	220699	0.0000	100.0000	220699	268	255	0.6554	10	3.18
contig_1344	8.0125	35113	0.0000	100.0000	35113	43	45	0.6688	8	2.38
contig_1345	12.8498	83078	0.0000	100.0000	83078	117	102	0.6538	13	3.13
contig_1346	7.9767	112753	0.0000	100.0000	112753	122	129	0.6553	8	3.10
contig_1347	9.5248	414893	0.0000	100.0000	414893	441	446	0.6578	9	3.37
contig_1348	14.0450	78704	0.0000	100.0000	78704	110	104	0.6580	13	3.92
contig_1349	9.0525	20588	0.0000	100.0000	20588	29	31	0.6611	9	3.68
contig_135	34.7617	164934	0.0000	100.0000	164934	775	972	0.6494	12	55.47
contig_1350	2.3019	3150	0.0000	96.6667	3045	5	1	0.0000	3	0.97
contig_1351	10.8336	90761	0.0000	100.0000	90761	115	117	0.6504	10	3.33
contig_1352	14.3594	24302	0.0000	100.0000	24302	41	46	0.7400	14	3.49
contig_1353	7.4792	15552	0.0000	100.0000	15552	21	26	0.7561	6	4.83
contig_1354	13.9328	13946	0.0000	100.0000	13946	25	34	0.7468	14	4.21
contig_1358	11.9382	167789	0.0000	99.9988	167787	252	286	0.6574	11	6.13
contig_1359	15.5586	247767	0.0000	100.0000	247767	354	328	0.6531	15	5.07
contig_1365	15.8893	246012	0.0000	100.0000	246012	369	384	0.6557	16	5.90
contig_1366	5.7987	23949	0.0000	96.0875	23012	21	24	0.6504	6	2.64
contig_1367	6.6631	21343	0.0000	100.0000	21343	31	16	0.6391	7	1.53
contig_1368	13.9585	142003	0.0000	100.0000	142003	184	176	0.6555	13	4.80
contig_1369	10.0339	269499	0.0000	99.8423	269074	318	307	0.6529	10	3.86
contig_137	38.0397	8616	0.0000	100.0000	8616	40	38	0.6540	36	6.15
contig_1370	35.0177	8680	0.0000	100.0000	8680	14	191	0.6847	20	43.68
contig_1371	16.0185	110250	0.0000	100.0000	110250	148	175	0.6474	17	5.43
contig_1372	1.4397	10625	0.0000	76.9788	8179	8	4	0.6356	1	1.19
contig_1373	0.7119	8100	0.0000	55.9753	4534	2	4	0.8653	1	0.71
contig_1374	11.2900	70495	0.0000	100.0000	70495	77	85	0.6977	11	4.05
contig_1376	9.2354	26793	0.0000	100.0000	26793	27	43	0.6533	9	2.36
contig_1377	8.2908	57047	0.0000	100.0000	57047	58	55	0.6656	8	2.41
contig_1378	6.5881	45631	0.0000	100.0000	45631	49	32	0.6710	6	3.28
contig_1379	9.1025	295299	0.0000	99.8293	294795	305	298	0.6484	9	3.76
contig_138	54.0320	8768	0.0000	100.0000	8768	64	55	0.6531	55	5.12
contig_1380	9.9953	71128	0.0000	99.9424	71087	91	69	0.6375	10	2.40
contig_1381	7.5760	39632	0.0000	98.7964	39155	37	45	0.6315	7	2.77
contig_1382	9.0246	84291	0.0000	100.0000	84291	98	90	0.6631	9	2.84
