#ID	Avg_fold	Length	Ref_GC	Covered_percent	Covered_bases	Plus_reads	Minus_reads	Read_GC	Median_fold	Std_Dev
contig_853_pilon_pilon_1	145.3544	36597	0.0000	100.0000	36597	994	1030	0.6421	90	146.85
contig_2427_pilon_pilon_1	68.7094	24348	0.0000	100.0000	24348	309	324	0.6644	69	17.29
contig_7763_pilon_pilon_1	14.4544	4239	0.0000	100.0000	4239	21	43	0.6232	14	3.76
contig_2215_pilon_pilon_1	9.7987	9528	0.0000	99.6641	9496	53	37	0.6705	11	5.83
contig_4483_pilon_pilon_1	91.2012	5821	0.0000	100.0000	5821	195	209	0.6078	66	64.87
contig_9908_pilon_pilon_1	20.3494	8955	0.0000	100.0000	8955	67	58	0.6379	20	4.92
contig_11192_pilon_pilon_1	17.7817	11307	0.0000	100.0000	11307	52	63	0.6415	18	7.21
contig_5613_pilon_pilon_1	14.1580	10420	0.0000	99.4146	10359	38	54	0.6593	14	7.30
contig_3983_pilon_pilon_1	13.2533	5682	0.0000	100.0000	5682	24	56	0.6381	11	8.28
contig_11838_pilon_pilon_1	8.4478	12913	0.0000	99.6980	12874	40	21	0.6135	6	6.66
contig_4396_pilon_pilon_1	10.5685	13074	0.0000	100.0000	13074	30	33	0.6546	9	6.08
contig_4576_pilon_pilon_1	26.8840	11192	0.0000	99.3567	11120	96	96	0.6890	21	22.51
contig_9649_pilon_pilon_1	20.8849	12728	0.0000	100.0000	12728	48	70	0.6112	21	8.61
contig_813_pilon_pilon_1	82.2087	15887	0.0000	100.0000	15887	360	371	0.6290	72	38.33
contig_9754_pilon_pilon_1	83.0767	7147	0.0000	100.0000	7147	198	168	0.6589	71	35.10
contig_9285_pilon_pilon_1	57.9717	48684	0.0000	100.0000	48684	696	680	0.6417	49	25.21
contig_5201_pilon_pilon_1	5.7161	2011	0.0000	92.2924	1856	18	21	0.6347	3	6.70
contig_8676_pilon_pilon_1	39.5556	8265	0.0000	100.0000	8265	107	89	0.6501	37	19.34
contig_1578_pilon_pilon_1	72.8181	6559	0.0000	100.0000	6559	179	192	0.6083	43	56.29
contig_1346_pilon_pilon_1	76.7626	387017	0.0000	100.0000	387017	4732	4777	0.6649	77	19.41
contig_3021_pilon_pilon_1	78.9292	138559	0.0000	100.0000	138559	1754	1712	0.6669	78	22.84
contig_2245_pilon_pilon_1	4.2196	7113	0.0000	99.9156	7107	27	19	0.6100	3	2.99
contig_10265_pilon_pilon_1	6.3802	3564	0.0000	95.8474	3416	26	20	0.6233	4	5.97
contig_11313_pilon_pilon_1	8.1489	10685	0.0000	99.9345	10678	49	47	0.6059	7	4.81
contig_9308_pilon_pilon_1	62.7353	7295	0.0000	100.0000	7295	152	120	0.6206	51	26.07
contig_4950_pilon_pilon_1	2.5463	2266	0.0000	88.7908	2012	3	8	0.7252	2	1.79
contig_2153_pilon_pilon_1	38.5061	4436	0.0000	100.0000	4436	70	37	0.6337	39	4.47
contig_2934_pilon_pilon_1	19.1115	3158	0.0000	100.0000	3158	22	11	0.6274	20	2.64
contig_7345_pilon_pilon_1	7.8334	3727	0.0000	100.0000	3727	17	17	0.6425	7	4.70
contig_886_pilon_pilon_1	72.0114	504622	0.0000	100.0000	504622	5948	6284	0.6529	73	24.53
contig_7975_pilon_pilon_1	7.6040	7313	0.0000	99.3026	7262	22	37	0.6364	8	3.41
contig_2775_pilon_pilon_1	2.5936	5997	0.0000	85.6762	5138	15	17	0.5154	2	2.02
contig_8777_pilon_pilon_1	43.8597	11919	0.0000	100.0000	11919	94	123	0.6360	45	11.32
contig_9991_pilon_pilon_1	40.2422	3345	0.0000	100.0000	3345	48	32	0.6817	42	4.88
contig_6048_pilon_pilon_1	14.3074	11073	0.0000	99.9910	11072	49	58	0.6776	15	6.44
contig_11151_pilon_pilon_1	43.1287	26243	0.0000	100.0000	26243	197	237	0.6589	41	8.33
contig_4160_pilon_pilon_1	24.0551	5066	0.0000	100.0000	5066	54	45	0.6473	21	12.71
contig_144_pilon_pilon_1	52.6988	34699	0.0000	100.0000	34699	326	362	0.6210	50	14.72
contig_11805_pilon_pilon_1	91.1320	4817	0.0000	100.0000	4817	138	149	0.6715	91	35.49
contig_6233_pilon_pilon_1	11.3262	4148	0.0000	99.8554	4142	36	33	0.6217	10	6.74
contig_8196_pilon_pilon_1	3.3815	831	0.0000	97.8339	813	2	3	0.6498	4	1.23
contig_2907_pilon_pilon_1	96.5972	21301	0.0000	100.0000	21301	563	527	0.6306	54	79.60
contig_2327_pilon_pilon_1	64.5422	4799	0.0000	100.0000	4799	72	92	0.6647	68	14.65
contig_12165_pilon_pilon_1	37.6553	9896	0.0000	100.0000	9896	115	75	0.6455	36	11.12
contig_9402_pilon_pilon_1	59.9193	10495	0.0000	100.0000	10495	135	131	0.6330	61	9.33
contig_2929_pilon_pilon_1	72.9753	110918	0.0000	100.0000	110918	1376	1434	0.6526	71	22.86
contig_3661_pilon_pilon_1	28.3841	10318	0.0000	100.0000	10318	151	84	0.6356	25	18.57
contig_6208_pilon_pilon_1	46.6521	15093	0.0000	100.0000	15093	194	192	0.6565	44	17.62
contig_5452_pilon_pilon_1	5.5943	2068	0.0000	95.6480	1978	12	8	0.5021	6	3.33
contig_7271_pilon_pilon_1	17.2920	11706	0.0000	99.8548	11689	92	79	0.6311	16	13.52
contig_8938_pilon_pilon_1	47.4935	13677	0.0000	100.0000	13677	143	171	0.6137	45	21.80
contig_5970_pilon_pilon_1	4.6797	4845	0.0000	91.1662	4417	18	9	0.6225	5	2.67
contig_4557_pilon_pilon_1	48.4063	9041	0.0000	100.0000	9041	123	180	0.6292	47	21.48
contig_10695_pilon_pilon_1	15.1239	4125	0.0000	100.0000	4125	24	21	0.6669	14	3.65
contig_3779_pilon_pilon_1	21.1961	3835	0.0000	100.0000	3835	26	31	0.6382	23	5.86
contig_8294_pilon_pilon_1	39.5618	14620	0.0000	100.0000	14620	180	193	0.6371	36	26.59
contig_8579_pilon_pilon_1	16.0453	4285	0.0000	100.0000	4285	22	24	0.6850	19	6.53
contig_4914_pilon_pilon_1	13.2295	3207	0.0000	100.0000	3207	44	25	0.6442	13	5.56
contig_3964_pilon_pilon_1	48.8682	14252	0.0000	100.0000	14252	141	124	0.6447	55	17.46
contig_9751_pilon_pilon_1	4.4084	5078	0.0000	95.0177	4825	13	8	0.6766	4	2.08
contig_1608_pilon_pilon_1	30.0979	4432	0.0000	100.0000	4432	33	37	0.6304	30	2.82
contig_8027_pilon_pilon_1	154.7180	215132	0.0000	100.0000	215132	4312	4354	0.6551	85	259.60
contig_11813_pilon_pilon_1	4.1843	4748	0.0000	100.0000	4748	6	15	0.6628	4	1.71
contig_5122_pilon_pilon_1	10.4035	2689	0.0000	100.0000	2689	23	11	0.6596	11	3.66
contig_11869_pilon_pilon_1	23.2922	5222	0.0000	100.0000	5222	62	64	0.6547	21	6.18
contig_8412_pilon_pilon_1	17.0437	5771	0.0000	100.0000	5771	32	27	0.6279	17	7.46
contig_11910_pilon_pilon_1	30.1645	13133	0.0000	100.0000	13133	111	126	0.6247	28	8.82
contig_8463_pilon_pilon_1	55.4433	17107	0.0000	100.0000	17107	264	252	0.6473	46	40.72
contig_4534_pilon_pilon_1	36.3763	4980	0.0000	100.0000	4980	50	31	0.6349	39	6.63
contig_4971_pilon_pilon_1	29.3137	6732	0.0000	100.0000	6732	77	66	0.6600	29	12.15
contig_4740_pilon_pilon_1	15.6708	6834	0.0000	100.0000	6834	31	32	0.6222	14	9.17
contig_4097_pilon_pilon_1	29.3782	10896	0.0000	100.0000	10896	78	73	0.6725	31	7.72
contig_11937_pilon_pilon_1	33.1993	6366	0.0000	100.0000	6366	74	45	0.6247	33	6.09
contig_760_pilon_pilon_1	31.9889	2604	0.0000	100.0000	2604	20	42	0.6227	32	9.22
contig_803_pilon_pilon_1	77.2654	10011	0.0000	100.0000	10011	213	198	0.6109	53	60.61
contig_8354_pilon_pilon_1	58.0910	15998	0.0000	100.0000	15998	197	170	0.6520	55	16.15
contig_8074_pilon_pilon_1	33.2684	2649	0.0000	100.0000	2649	42	27	0.6145	34	4.23
contig_2416_pilon_pilon_1	17.9235	11237	0.0000	100.0000	11237	29	53	0.6271	19	4.32
contig_7348_pilon_pilon_1	8.8513	1836	0.0000	99.8911	1834	11	10	0.6376	7	3.90
contig_4510_pilon_pilon_1	12.1598	3242	0.0000	100.0000	3242	24	16	0.6574	10	8.46
contig_2374_pilon_pilon_1	50.9110	21332	0.0000	100.0000	21332	252	264	0.6426	48	13.56
contig_11123_pilon_pilon_1	81.7715	322285	0.0000	100.0000	322285	4170	4245	0.6543	82	27.55
contig_5094_pilon_pilon_1	22.3028	6117	0.0000	100.0000	6117	45	34	0.6704	23	4.96
contig_4947_pilon_pilon_1	70.5064	4060	0.0000	100.0000	4060	87	71	0.6355	72	5.99
contig_6705_pilon_pilon_1	8.7447	4461	0.0000	100.0000	4461	27	11	0.6086	9	2.98
contig_11287_pilon_pilon_1	31.5067	19515	0.0000	100.0000	19515	209	183	0.6234	33	16.99
contig_5603_pilon_pilon_1	14.0764	7339	0.0000	100.0000	7339	47	25	0.6632	14	3.91
contig_7364_pilon_pilon_1	43.9446	12147	0.0000	100.0000	12147	96	90	0.6517	45	22.12
contig_10177_pilon_pilon_1	4.2153	2782	0.0000	98.9935	2754	8	17	0.6305	3	2.92
contig_11544_pilon_pilon_1	32.4247	11447	0.0000	100.0000	11447	98	111	0.6656	32	13.65
contig_11491_pilon_pilon_1	53.0239	19318	0.0000	100.0000	19318	309	281	0.6870	44	25.27
contig_9957_pilon_pilon_1	42.7456	6245	0.0000	100.0000	6245	90	70	0.6534	39	9.40
contig_5589_pilon_pilon_1	78.2439	253304	0.0000	100.0000	253304	3450	3499	0.6506	76	30.69
contig_5638_pilon_pilon_1	151.2413	20570	0.0000	100.0000	20570	884	834	0.6535	71	135.20
contig_7874_pilon_pilon_1	47.7535	8824	0.0000	100.0000	8824	101	71	0.6497	48	8.28
contig_8834_pilon_pilon_1	54.0113	5823	0.0000	100.0000	5823	87	105	0.6256	44	28.94
contig_9228_pilon_pilon_1	33.4824	14417	0.0000	100.0000	14417	102	94	0.6386	31	12.63
contig_165_pilon_pilon_1	86.4874	49316	0.0000	100.0000	49316	856	968	0.6518	68	59.41
contig_254_pilon_pilon_1	4.7618	3090	0.0000	92.2006	2849	17	10	0.6172	4	3.92
contig_4676_pilon_pilon_1	51.8235	14416	0.0000	100.0000	14416	185	147	0.6261	50	10.18
contig_6026_pilon_pilon_1	130.5316	30222	0.0000	100.0000	30222	856	928	0.6387	49	174.10
contig_4495_pilon_pilon_1	28.6801	4976	0.0000	99.9196	4972	49	50	0.6556	29	10.21
contig_6204_pilon_pilon_1	23.6151	7305	0.0000	100.0000	7305	41	44	0.6890	21	11.15
contig_10594_pilon_pilon_1	9.9476	3435	0.0000	100.0000	3435	22	20	0.6042	9	4.13
contig_10789_pilon_pilon_1	40.0677	10562	0.0000	100.0000	10562	109	91	0.6398	40	5.05
contig_901_pilon_pilon_1	5.4007	7335	0.0000	91.5883	6718	18	14	0.6101	6	2.51
contig_9588_pilon_pilon_1	41.5925	13968	0.0000	100.0000	13968	136	150	0.6218	38	12.49
contig_3942_pilon_pilon_1	41.1835	2719	0.0000	100.0000	2719	38	62	0.6491	38	9.75
contig_8151_pilon_pilon_1	2.6468	2435	0.0000	100.0000	2435	3	4	0.6214	2	0.84
contig_9732_pilon_pilon_1	10.0300	4098	0.0000	100.0000	4098	22	16	0.6461	9	5.57
contig_11976_pilon_pilon_1	19.0853	6110	0.0000	100.0000	6110	38	46	0.6156	17	3.86
contig_4565_pilon_pilon_1	4.9696	5255	0.0000	100.0000	5255	19	13	0.6278	5	2.38
contig_5775_pilon_pilon_1	2.5687	5514	0.0000	91.9296	5069	3	9	0.6557	2	1.38
contig_7872_pilon_pilon_1	9.5281	4007	0.0000	99.8752	4002	14	33	0.5959	10	4.07
contig_5748_pilon_pilon_1	20.6105	5397	0.0000	100.0000	5397	34	31	0.6701	20	7.97
contig_10260_pilon_pilon_1	8.4189	4108	0.0000	97.8578	4020	13	44	0.6580	7	5.10
contig_5607_pilon_pilon_1	31.8776	1937	0.0000	100.0000	1937	35	32	0.6065	29	7.60
contig_1421_pilon_pilon_1	18.1568	3317	0.0000	100.0000	3317	29	42	0.6341	17	7.99
contig_7366_pilon_pilon_1	34.1662	2978	0.0000	100.0000	2978	59	30	0.6169	29	13.45
contig_5843_pilon_pilon_1	8.7189	5924	0.0000	99.4429	5891	28	23	0.5891	8	4.65
contig_1728_pilon_pilon_1	31.7879	11181	0.0000	100.0000	11181	102	132	0.5922	30	14.63
contig_5672_pilon_pilon_1	7.1459	5449	0.0000	94.4761	5148	34	15	0.6786	8	3.42
contig_10230_pilon_pilon_1	24.4097	12128	0.0000	100.0000	12128	71	88	0.6771	26	8.23
contig_12140_pilon_pilon_1	21.6630	7602	0.0000	100.0000	7602	46	58	0.6234	24	8.53
contig_76_pilon_pilon_1	50.1881	13518	0.0000	100.0000	13518	177	194	0.6193	42	23.77
contig_8371_pilon_pilon_1	22.7026	7091	0.0000	100.0000	7091	54	44	0.6182	22	8.98
contig_9088_pilon_pilon_1	8.0221	7249	0.0000	100.0000	7249	30	23	0.6263	6	5.98
contig_5173_pilon_pilon_1	10.8188	3174	0.0000	100.0000	3174	20	14	0.6369	11	2.70
contig_2942_pilon_pilon_1	37.6160	4677	0.0000	100.0000	4677	78	60	0.6556	37	8.98
contig_10898_pilon_pilon_1	80.8480	17793	0.0000	100.0000	17793	390	322	0.6520	72	35.56
contig_313_pilon_pilon_1	124.1284	16494	0.0000	100.0000	16494	475	372	0.7112	123	73.75
contig_5037_pilon_pilon_1	8.3023	2749	0.0000	100.0000	2749	13	18	0.6268	8	4.67
contig_11376_pilon_pilon_1	14.2133	5433	0.0000	98.7116	5363	39	52	0.6194	13	11.76
contig_969_pilon_pilon_1	39.2659	8547	0.0000	100.0000	8547	108	115	0.6433	32	18.13
contig_10561_pilon_pilon_1	68.3221	22012	0.0000	100.0000	22012	294	205	0.6397	68	16.35
contig_3483_pilon_pilon_1	18.8953	4891	0.0000	100.0000	4891	62	44	0.6660	18	8.02
contig_4835_pilon_pilon_1	23.7502	4448	0.0000	100.0000	4448	52	63	0.6763	19	14.31
contig_3446_pilon_pilon_1	26.7470	6689	0.0000	97.8921	6548	106	105	0.6943	25	18.17
contig_269_pilon_pilon_1	80.3181	102663	0.0000	99.9640	102626	1475	1524	0.6498	76	40.20
contig_6641_pilon_pilon_1	72.4192	224129	0.0000	100.0000	224129	3063	3134	0.6587	72	26.67
contig_9114_pilon_pilon_1	61.7762	13970	0.0000	100.0000	13970	252	226	0.6489	54	22.46
contig_5063_pilon_pilon_1	4.6958	2807	0.0000	98.4325	2763	6	10	0.6149	4	2.07
contig_2528_pilon_pilon_1	37.6764	5433	0.0000	100.0000	5433	73	77	0.6265	37	8.84
contig_9222_pilon_pilon_1	56.8851	23118	0.0000	100.0000	23118	333	314	0.6420	58	21.46
contig_8226_pilon_pilon_1	8.1038	5981	0.0000	100.0000	5981	18	27	0.6504	8	4.38
contig_8950_pilon_pilon_1	54.5075	10455	0.0000	100.0000	10455	175	185	0.6523	44	36.39
contig_5797_pilon_pilon_1	9.6401	6866	0.0000	100.0000	6866	22	24	0.6315	9	3.01
contig_10948_pilon_pilon_1	7.8684	3306	0.0000	100.0000	3306	14	16	0.6102	7	4.37
contig_10811_pilon_pilon_1	44.8745	13653	0.0000	100.0000	13653	138	107	0.6339	47	10.68
contig_11634_pilon_pilon_1	31.5266	2987	0.0000	100.0000	2987	45	30	0.6029	32	2.93
contig_3998_pilon_pilon_1	13.7158	5292	0.0000	100.0000	5292	27	18	0.6909	14	4.31
contig_9144_pilon_pilon_1	24.9577	14524	0.0000	100.0000	14524	124	139	0.6184	22	11.73
contig_3082_pilon_pilon_1	16.3162	9822	0.0000	100.0000	9822	49	55	0.6360	13	11.07
contig_5670_pilon_pilon_1	14.0003	3315	0.0000	100.0000	3315	23	14	0.6123	15	2.84
contig_5593_pilon_pilon_1	21.9954	7528	0.0000	100.0000	7528	52	47	0.6385	21	7.48
contig_11652_pilon_pilon_1	32.4275	4271	0.0000	100.0000	4271	47	49	0.6085	31	6.56
contig_258_pilon_pilon_1	28.3536	14628	0.0000	100.0000	14628	106	83	0.6437	29	6.59
contig_5178_pilon_pilon_1	3.4742	3370	0.0000	84.1840	2837	13	11	0.6096	2	3.26
contig_328_pilon_pilon_1	38.2851	13480	0.0000	100.0000	13480	112	106	0.6976	34	19.21
contig_3985_pilon_pilon_1	73.6975	54799	0.0000	100.0000	54799	751	724	0.6464	76	21.23
contig_2234_pilon_pilon_1	22.2124	3347	0.0000	100.0000	3347	45	28	0.6698	28	11.06
contig_6166_pilon_pilon_1	4.3499	3121	0.0000	93.4957	2918	7	6	0.6077	5	2.63
contig_2643_pilon_pilon_1	5.5678	5437	0.0000	99.2275	5395	14	12	0.7047	6	2.39
contig_11537_pilon_pilon_1	27.3378	11731	0.0000	100.0000	11731	95	98	0.6356	24	15.90
contig_1631_pilon_pilon_1	63.6568	51374	0.0000	100.0000	51374	552	653	0.6577	59	25.29
contig_3910_pilon_pilon_1	74.9502	29809	0.0000	100.0000	29809	433	463	0.6512	45	58.77
contig_9178_pilon_pilon_1	11.3030	8482	0.0000	97.7600	8292	41	46	0.6339	9	7.70
contig_966_pilon_pilon_1	34.3245	8737	0.0000	100.0000	8737	96	101	0.6366	32	10.51
contig_10653_pilon_pilon_1	34.2549	7882	0.0000	100.0000	7882	84	76	0.6099	36	12.00
contig_10436_pilon_pilon_1	36.0790	4052	0.0000	100.0000	4052	40	42	0.6417	38	5.83
contig_4286_pilon_pilon_1	38.0983	4912	0.0000	100.0000	4912	47	47	0.6002	39	4.50
contig_7724_pilon_pilon_1	83.5923	153677	0.0000	100.0000	153677	2151	2105	0.6634	82	24.35
contig_8295_pilon_pilon_1	59.6909	22117	0.0000	100.0000	22117	323	346	0.6430	46	50.11
contig_9158_pilon_pilon_1	17.9345	3511	0.0000	99.9715	3510	24	28	0.6235	19	5.03
contig_1911_pilon_pilon_1	8.2881	4321	0.0000	98.6346	4262	38	23	0.5945	5	6.64
contig_9944_pilon_pilon_1	25.1625	5723	0.0000	100.0000	5723	64	51	0.6221	27	12.73
contig_6448_pilon_pilon_1	10.0671	4653	0.0000	100.0000	4653	22	31	0.6342	8	7.40
contig_1136_pilon_pilon_1	38.5751	4874	0.0000	100.0000	4874	54	70	0.6668	38	11.72
contig_1708_pilon_pilon_1	72.2113	146370	0.0000	100.0000	146370	1862	1877	0.6718	63	42.65
contig_11429_pilon_pilon_1	43.4582	15023	0.0000	100.0000	15023	98	148	0.6550	44	10.03
contig_11435_pilon_pilon_1	4.6720	4195	0.0000	92.8010	3893	15	4	0.6664	4	3.16
contig_2706_pilon_pilon_1	347.9879	323063	0.0000	100.0000	323063	18625	12058	0.7275	80	1379.11
contig_10384_pilon_pilon_1	6.3216	1337	0.0000	99.9252	1336	7	7	0.6866	5	2.81
contig_3014_pilon_pilon_1	91.9597	4940	0.0000	100.0000	4940	100	135	0.5656	89	42.59
contig_1534_pilon_pilon_1	45.6897	13108	0.0000	98.4361	12903	166	153	0.6913	30	37.75
contig_2508_pilon_pilon_1	15.9255	9168	0.0000	100.0000	9168	41	67	0.6577	16	5.95
contig_5559_pilon_pilon_1	6.4143	3403	0.0000	87.6873	2984	19	24	0.6582	4	8.87
contig_4100_pilon_pilon_1	69.0713	51923	0.0000	100.0000	51923	646	567	0.6507	69	18.53
contig_4827_pilon_pilon_1	24.2730	16329	0.0000	100.0000	16329	93	88	0.6580	22	11.77
contig_10212_pilon_pilon_1	57.4002	4880	0.0000	100.0000	4880	103	116	0.5669	29	36.66
contig_11585_pilon_pilon_1	5.9241	3345	0.0000	90.6726	3033	13	15	0.6245	6	3.17
contig_7746_pilon_pilon_1	4.5409	5201	0.0000	100.0000	5201	10	20	0.5998	4	2.40
contig_918_pilon_pilon_1	9.0531	6568	0.0000	99.9848	6567	23	27	0.6738	8	3.32
contig_9459_pilon_pilon_1	27.6057	7594	0.0000	100.0000	7594	35	36	0.6607	28	6.47
contig_4032_pilon_pilon_1	38.6975	4555	0.0000	100.0000	4555	54	41	0.6217	39	5.81
contig_2437_pilon_pilon_1	16.0893	5126	0.0000	100.0000	5126	47	48	0.6562	14	9.16
contig_6372_pilon_pilon_1	20.8733	3677	0.0000	99.9456	3675	31	30	0.7048	26	9.72
contig_7889_pilon_pilon_1	61.7575	4994	0.0000	100.0000	4994	105	126	0.6057	54	22.84
contig_7322_pilon_pilon_1	40.6209	16184	0.0000	100.0000	16184	117	111	0.6512	39	12.30
contig_7561_pilon_pilon_1	2.2039	3702	0.0000	98.7034	3654	2	6	0.6237	2	1.15
contig_8237_pilon_pilon_1	7.0884	1572	0.0000	100.0000	1572	3	7	0.6554	7	0.89
contig_2906_pilon_pilon_1	32.8561	3267	0.0000	100.0000	3267	36	45	0.6074	32	3.72
contig_9681_pilon_pilon_1	2.6206	1447	0.0000	100.0000	1447	4	0	0.5582	2	0.93
contig_12060_pilon_pilon_1	30.6725	10161	0.0000	100.0000	10161	85	80	0.6258	29	6.06
contig_6727_pilon_pilon_1	8.2656	1860	0.0000	100.0000	1860	10	8	0.6469	9	2.17
contig_8214_pilon_pilon_1	6.9874	3337	0.0000	98.9212	3301	29	17	0.6177	5	7.47
contig_1667_pilon_pilon_1	17.7960	6842	0.0000	100.0000	6842	59	32	0.6641	16	9.94
contig_9890_pilon_pilon_1	12.0144	1664	0.0000	100.0000	1664	18	18	0.6854	9	7.13
contig_444_pilon_pilon_1	41.5889	9757	0.0000	98.7804	9638	128	146	0.6161	42	16.70
contig_5974_pilon_pilon_1	19.6316	7756	0.0000	100.0000	7756	44	68	0.6385	19	8.69
contig_4107_pilon_pilon_1	46.3133	23132	0.0000	100.0000	23132	253	250	0.6447	42	22.55
contig_2652_pilon_pilon_1	45.0613	11788	0.0000	100.0000	11788	109	98	0.6515	45	17.97
contig_2044_pilon_pilon_1	72.9540	101945	0.0000	100.0000	101945	1283	1391	0.6517	72	23.20
contig_732_pilon_pilon_1	115.4709	21571	0.0000	100.0000	21571	706	663	0.6374	73	110.28
contig_1272_pilon_pilon_1	15.9691	8816	0.0000	100.0000	8816	48	30	0.6751	16	6.24
contig_6666_pilon_pilon_1	81.5296	20574	0.0000	100.0000	20574	471	443	0.6413	48	64.60
contig_9199_pilon_pilon_1	10.0418	1220	0.0000	100.0000	1220	9	7	0.6388	10	1.28
contig_8048_pilon_pilon_1	11.5727	11679	0.0000	100.0000	11679	67	47	0.6340	12	5.83
contig_2432_pilon_pilon_1	16.3054	6566	0.0000	100.0000	6566	45	48	0.6530	17	4.56
contig_1376_pilon_pilon_1	6.0032	7096	0.0000	95.3213	6764	17	23	0.5440	6	2.31
contig_2380_pilon_pilon_1	171.1180	178619	0.0000	100.0000	178619	4339	4584	0.7643	116	137.75
contig_11926_pilon_pilon_1	27.4258	9459	0.0000	100.0000	9459	88	74	0.6526	27	6.39
contig_1400_pilon_pilon_1	102.5937	14576	0.0000	100.0000	14576	378	364	0.6633	114	34.16
contig_2491_pilon_pilon_1	86.3184	105878	0.0000	100.0000	105878	1818	1747	0.6496	85	33.06
contig_7299_pilon_pilon_1	5.0782	8742	0.0000	100.0000	8742	35	12	0.4939	4	3.53
contig_10023_pilon_pilon_1	37.2950	13199	0.0000	100.0000	13199	85	121	0.6373	35	11.49
contig_3665_pilon_pilon_1	88.5037	18448	0.0000	100.0000	18448	333	355	0.6556	88	38.93
contig_7989_pilon_pilon_1	11.7250	7825	0.0000	100.0000	7825	30	20	0.6703	10	5.61
contig_2844_pilon_pilon_1	32.4246	5895	0.0000	100.0000	5895	65	60	0.6552	34	9.33
contig_5609_pilon_pilon_1	50.8722	15694	0.0000	100.0000	15694	264	243	0.6080	35	48.86
contig_9221_pilon_pilon_1	53.9281	13908	0.0000	100.0000	13908	272	315	0.6138	25	78.95
contig_5829_pilon_pilon_1	40.5015	6973	0.0000	100.0000	6973	77	68	0.6433	38	11.20
contig_6638_pilon_pilon_1	35.8388	14930	0.0000	100.0000	14930	177	176	0.6337	30	20.10
contig_4274_pilon_pilon_1	40.1884	4193	0.0000	100.0000	4193	75	82	0.6305	22	30.56
contig_12061_pilon_pilon_1	68.0510	4429	0.0000	100.0000	4429	158	151	0.6316	72	30.56
contig_2620_pilon_pilon_1	35.9670	6968	0.0000	100.0000	6968	53	51	0.6614	35	4.56
contig_8434_pilon_pilon_1	17.9456	7008	0.0000	100.0000	7008	38	68	0.6128	17	10.64
contig_1572_pilon_pilon_1	38.5545	12690	0.0000	100.0000	12690	122	77	0.6550	41	10.97
contig_6007_pilon_pilon_1	28.1890	2942	0.0000	99.9660	2941	42	29	0.6075	29	4.70
contig_1822_pilon_pilon_1	10.5518	1901	0.0000	100.0000	1901	9	15	0.6037	10	3.39
contig_7297_pilon_pilon_1	47.7082	17700	0.0000	100.0000	17700	179	184	0.6197	48	12.05
contig_10062_pilon_pilon_1	15.3636	5509	0.0000	100.0000	5509	34	37	0.6236	16	5.01
